placebo,CMA,RMW,HML,SMB,Mkt-RF
0.014112391079404762,-0.05,-0.05,-0.06,-0.01,1.7
0.1981038067194585,-0.1,0.41,-0.41,-0.48,-2.17
0.10507472433934939,0.35,0.74,0.5,-0.07,-1.3
0.14155606456002212,0.18,-0.31,0.48,1.32,-1.59
0.12333520551891008,0.07,0.01,-0.12,0.85,0.28
0.8681532295045981,-0.57,-0.49,-1.33,1.66,-0.54
0.6464131302461976,0.14,-0.44,0.24,1.06,0.22
0.5221556357547802,0.27,-0.02,-0.09,-1.57,1.14
0.5673784926740894,-0.29,0.1,-0.32,0.14,0.94
0.7044972237872358,-0.13,0.07,0.07,-0.42,1.98
0.29182809268545695,0.21,0.13,0.17,-0.55,-0.85
0.24831238890100382,-0.04,-0.33,-0.44,0.46,1.29
0.7317815208086763,0.09,-0.34,-0.12,-0.5,0.66
0.8899999555747641,-0.02,0.12,-0.31,0.07,-0.17
0.11440270313994294,-0.19,-0.4,0.03,1.56,1.37
0.36455430841067116,0.33,0.21,0.44,0.0,-0.18
0.17312207449199457,0.09,-0.42,-0.52,0.2,0.6
0.359481177936141,-0.01,0.19,0.2,0.32,1.23
0.16720175984891894,0.14,0.05,-0.07,-0.3,-0.01
0.8831347001649659,0.02,0.13,-0.2,-0.04,-0.35
0.2977136880319302,0.73,0.31,0.86,-0.43,0.48
0.555255483680631,-0.26,0.11,-0.47,0.06,0.49
0.32654202707636293,0.06,-0.21,0.47,0.01,0.09
0.5078466844113094,-0.36,-0.28,-0.52,0.14,0.33
0.037198709743860525,-0.26,0.11,-0.27,0.01,0.1
0.028944701947439255,0.06,0.19,-0.27,0.71,0.07
0.34328789766709444,0.01,0.57,-0.36,-0.9,-0.03
0.9566853025924679,-0.12,-0.02,0.17,-0.15,0.06
0.3582436041426291,0.21,0.01,0.24,-0.94,-0.05
0.5893184691594201,0.0,-0.14,-0.35,0.0,0.51
0.2251456589008386,0.05,0.39,-0.04,-0.87,-0.21
0.2187652899809459,-0.03,-0.04,0.01,0.88,0.31
0.6660890443045241,0.04,-0.08,-0.07,-0.37,0.48
0.20575751328361003,-0.09,-0.21,-0.55,0.92,0.4
0.022317381411202653,0.17,0.11,-0.03,0.04,-0.09
0.33614233516190084,-0.17,-0.19,-0.48,0.02,0.3
0.7430182839308855,0.02,0.67,-1.16,-1.0,-0.34
0.2854103403647198,0.48,0.1,0.62,-0.89,-0.89
0.8684461970253051,0.04,-0.49,0.09,0.45,0.65
0.6531926551030082,0.01,-0.17,0.32,0.45,0.46
0.7612710216416452,-0.13,0.09,0.08,-0.34,-0.17
0.5559080684204147,0.18,-0.65,0.25,0.57,0.25
0.3095638630876012,0.12,0.01,0.21,-0.55,-0.82
0.07973046373729142,-0.36,-0.49,-0.1,1.67,0.13
0.4227162083855017,0.18,0.14,-0.12,-0.62,-1.72
0.07837264668092936,0.06,0.19,-0.18,-0.06,0.5
0.3354041792052743,-0.29,0.21,-0.59,0.46,-1.55
0.3741216111660509,0.12,0.71,0.08,-0.24,-0.68
0.31097190214214054,0.39,-0.13,0.62,0.68,-0.8
0.9309334066571343,-0.4,-0.47,-0.07,0.91,2.15
0.6758905665059662,-0.2,-0.42,-0.19,-0.91,2.36
0.3227709453451608,-0.02,-0.46,0.23,-0.24,0.43
0.625638283735456,0.08,0.19,-0.1,0.2,0.37
0.4762220987219139,0.54,0.59,1.1,-0.14,0.21
0.970663998675208,-0.05,-0.12,-0.18,0.35,0.07
0.8739802834618744,-0.16,-0.08,-0.32,0.34,0.39
0.8728524275618446,0.16,0.19,0.58,0.21,0.13
0.6120563995657717,0.31,-0.06,0.32,0.07,-0.48
0.3322174242040197,-0.19,-0.13,-0.4,0.48,-0.93
0.01003972389681107,0.12,-0.25,0.08,-0.57,-0.12
0.28842321473056165,-0.08,0.16,-0.68,0.25,-1.84
0.4008703533351552,0.02,0.53,-0.31,-0.78,-1.04
0.4077257298032886,-0.14,0.25,-0.66,0.17,1.19
0.658805623023916,-0.16,0.11,-0.28,-0.1,1.81
0.6272898239089308,-0.16,-0.12,-0.47,-0.03,-0.85
0.45346849438659886,0.17,0.15,-0.44,0.35,-0.79
0.8275678560234172,0.02,0.43,0.01,0.25,-0.19
0.20669737619652018,-0.14,0.19,-0.51,0.27,-0.6
0.32921467517827074,0.61,0.71,0.59,-0.95,-1.08
0.8277488838888719,-0.1,-0.31,-0.13,0.49,1.36
0.6878715733350632,-0.44,0.03,-0.51,-0.75,0.11
0.37309584313597277,-0.02,0.2,0.57,-0.91,0.42
0.39030374383884614,-0.1,0.01,0.42,0.46,1.58
0.9729360354536776,-0.53,-0.05,-0.77,0.43,-0.47
0.3227408043412161,-0.07,-0.42,-0.05,0.58,0.43
0.854217549009075,0.49,-0.36,0.2,0.73,-1.21
0.32982928707117465,-0.22,0.52,-0.82,-0.17,-1.39
0.20659139771751756,-0.35,0.02,0.03,0.21,0.98
0.35046023737893206,-0.45,-0.16,0.05,-0.83,-1.31
0.22233082755623412,0.13,0.05,1.0,-0.38,1.24
0.2574507057575556,0.39,0.05,0.49,0.24,1.49
0.7832887657255468,-0.07,0.33,-0.23,-0.09,-0.35
0.6241725830071267,-0.2,-0.54,-0.07,0.42,1.1
0.36802706554039166,-0.12,-0.18,0.35,0.09,-0.2
0.40559811561592474,-0.03,-0.03,0.12,-0.35,-0.46
0.12361272708083493,-0.38,0.1,-0.72,-0.36,1.05
0.3996004578326433,-0.07,0.08,-0.33,-0.16,0.03
0.3872405932426345,-0.29,-0.15,-0.06,0.17,1.0
0.30613377868828506,-0.24,-0.3,-0.32,0.14,0.47
0.20309284699174324,-0.15,-0.19,-0.07,-0.01,0.17
0.5405447094058448,-0.18,0.29,-0.81,0.26,0.03
0.8585573152683447,-0.37,-0.05,-0.37,0.21,-0.01
0.8119251298151774,-0.1,-0.07,-0.27,-0.44,0.61
0.6855766020588511,-0.22,0.38,-0.37,0.04,-0.08
0.6081583507547179,0.35,-0.23,0.72,0.0,0.32
0.24055668990649037,-0.2,-0.57,-0.49,0.2,0.02
0.4775890356106497,-0.32,-0.14,-0.49,0.54,-0.08
0.3887730292930497,0.28,0.06,0.19,-0.22,-0.36
0.17447289856840187,0.06,0.06,-0.46,0.19,0.62
0.567201894770522,0.04,-0.08,0.31,-0.3,-0.43
0.8616094352924643,-0.26,-0.04,-0.38,0.12,-0.41
0.3685183644804777,-0.12,-0.51,-0.42,0.22,0.15
0.8262599391169704,0.01,-0.11,0.43,0.3,-1.29
0.14470324700535975,-0.05,0.29,-0.02,0.11,0.37
0.7140690465472038,-0.14,0.13,-0.52,0.43,-1.63
0.7440002548306245,-0.03,-0.48,0.51,0.61,-0.04
0.9438360114554369,0.21,-0.07,0.5,0.41,1.28
0.4712271502831821,-0.1,-0.09,-0.04,0.2,-0.57
0.6755025038654989,-0.12,-0.13,-0.38,-0.79,1.23
0.4281593522578895,-0.25,-0.02,-0.02,0.52,-0.2
0.4249689824069396,-0.01,0.15,0.02,-0.5,1.08
0.5315537416119873,-0.38,0.09,-1.12,0.8,-0.36
0.29386511506736046,0.23,0.44,0.56,-0.11,0.81
0.8122597221244694,0.28,0.18,0.23,0.2,-0.19
0.7357341528564535,-0.22,0.11,-0.25,0.54,-0.51
0.704893338450938,0.45,0.37,1.03,-0.9,-1.56
0.5220976328509879,-0.2,0.02,-0.04,0.09,-0.22
0.6736811996472795,-0.13,-0.14,-0.71,0.43,0.32
0.4780511165096223,0.01,-0.29,0.0,0.06,1.24
0.40201739100137024,0.2,0.17,0.38,0.44,-0.75
0.425546572997649,0.24,-0.17,0.44,0.34,-0.38
0.5237860500635915,0.23,-0.12,0.28,-0.1,0.35
0.37801872489331034,-0.22,0.21,-0.11,-0.29,0.61
0.6079727546899693,-0.23,-0.18,-0.18,-0.2,-0.22
0.3829670183247864,-0.27,-0.04,-0.73,0.46,0.37
0.7135753788823088,0.13,-0.25,-0.07,-0.73,0.41
0.44754759990254367,0.22,-0.47,-0.29,-0.16,0.49
0.7737196426853054,-0.09,-0.13,0.24,0.55,-0.38
0.24193736754795525,0.1,0.07,0.23,-0.15,0.1
0.9613381893866222,-0.1,-0.21,0.36,0.28,0.57
0.036184270081757286,-0.19,-0.2,-0.21,-0.11,-0.08
0.8806065692113858,0.07,0.17,0.16,-0.42,-1.23
0.3181814943951743,-0.31,0.45,-0.27,0.15,0.95
0.038521435870543796,-0.24,0.11,-0.73,0.11,-0.1
0.5903763086054676,0.02,-0.06,0.18,-0.39,0.46
0.18568277815071554,-0.24,-0.01,-0.25,0.3,0.29
0.9058610335056165,-0.52,0.83,-0.31,-0.53,0.17
0.007292700420791887,-0.08,0.54,0.56,-0.66,-0.54
0.8314790886816421,0.4,0.06,1.06,0.24,0.27
0.41476428943412247,-0.03,-0.76,0.74,-0.73,-0.38
0.48512961390511966,0.42,0.25,0.73,-1.02,-1.11
0.722049402630744,-0.1,0.25,-0.6,-0.31,1.01
0.3456932360235595,0.02,-0.15,0.23,0.1,0.32
0.18100900711557366,0.21,-0.01,0.52,-0.15,-1.19
0.66538517035031,0.14,-0.25,-0.13,0.6,-0.31
0.6107122524490992,0.08,-0.25,-0.36,0.01,0.39
0.5566635102950527,-0.22,-0.28,-0.12,-0.55,1.21
0.3502930166165942,0.02,-0.04,-0.02,0.67,-0.39
0.18726620421904927,0.0,-0.15,0.11,0.0,-0.27
0.70486154403334,0.02,-0.12,0.04,-0.01,0.01
0.3348827389953809,-0.39,0.11,-0.34,-0.15,1.01
0.012169259273226762,0.27,0.25,-0.21,-0.22,0.05
0.02900767022486439,-0.28,-0.19,-0.09,0.73,0.44
0.7296784712414838,-0.04,-0.11,0.24,-0.08,-0.09
0.3151053320918774,0.04,-0.15,-0.12,0.19,-0.05
0.06900735272706893,-0.14,0.09,0.01,-0.29,0.23
0.28577610491066807,-0.04,-0.12,-0.12,-0.13,-0.22
0.4623979600333711,0.16,-0.1,-0.02,-0.03,-1.01
0.9306621222517879,-0.29,-0.05,-0.3,0.3,0.93
0.1860767856501171,0.09,-0.23,0.15,0.1,-0.12
0.9063904067562316,0.01,-0.25,0.04,0.04,-0.58
0.10006210637788282,-0.34,0.24,-0.22,-0.06,0.17
0.15530426471861158,0.18,-0.21,0.35,0.32,-0.02
0.5294244196528564,-0.07,-0.14,-0.24,0.86,0.39
0.723437290709672,-0.02,0.2,0.0,-0.08,-0.88
0.7555083931714351,-0.38,-0.54,0.1,0.84,0.06
0.09050075127093982,0.03,0.06,0.0,0.05,-0.66
0.6646945626983485,0.1,0.14,0.37,-0.28,0.02
0.9016947187932453,0.0,-0.03,0.21,0.17,1.2
0.4506134036324375,-0.01,0.16,-0.1,-0.09,0.21
0.997237865542254,0.09,0.08,0.12,0.34,-0.63
0.16212041009081735,-0.26,-0.21,-0.14,0.16,-0.45
0.7048478021208078,-0.1,0.12,-0.01,0.1,0.57
0.34628941224775356,-0.05,0.17,-0.65,-0.32,0.16
0.46548375951764653,-0.15,-0.15,-0.44,0.17,0.99
0.7824535507624003,-0.05,0.08,-0.2,0.52,-0.43
0.7418794050300247,-0.2,-0.16,-0.05,0.1,0.63
0.4972850746699109,0.0,-0.1,0.29,0.25,0.12
0.9045095989379653,-0.05,0.16,0.12,-0.14,-0.79
0.46492689156523226,-0.08,0.15,-0.2,0.34,-0.25
0.8288041726120768,0.28,0.32,0.41,-0.18,-0.06
0.3198469210634597,0.09,0.32,0.17,-0.42,-2.15
0.8642353191417996,-0.59,-0.31,-0.65,0.29,0.34
0.1621076427222401,0.08,0.21,-0.03,-0.76,0.61
0.35660200285195764,-0.02,-0.05,-0.1,-0.61,-0.11
0.5196672139988864,-0.14,-0.23,-0.55,0.12,-0.37
0.6577890305365877,0.03,0.44,-0.3,-0.49,0.53
0.7100188923176501,0.07,0.16,0.09,-0.02,-1.68
0.8786675790968334,-0.28,-0.31,0.02,0.15,0.29
0.4854347532668086,-0.02,-0.22,-0.51,0.19,1.24
0.10140466636173318,-0.2,0.09,-0.43,-0.1,1.14
0.49275777143750443,-0.25,-0.31,0.1,0.15,0.47
0.9878138229841131,-0.35,-0.21,-0.06,-0.8,-0.19
0.45551751929057316,-0.55,-0.26,-0.64,-0.24,0.78
0.8062258407711014,-0.72,-0.25,-0.66,-0.65,0.05
0.1638854887887522,-0.22,0.37,-0.6,-0.77,-0.01
0.2129608264709948,-0.01,-0.18,0.3,0.06,-0.47
0.09617155920829357,0.02,-0.37,0.23,0.25,-0.18
0.34114862719801986,0.04,-0.07,-0.31,-0.42,-0.6
0.49436308509803895,-0.08,-0.05,0.05,-0.69,-1.08
0.5777631493252577,0.3,0.1,0.07,-0.26,-0.74
0.13072519301855978,0.16,0.0,-0.13,-0.36,1.23
0.14398998116386086,0.25,0.95,0.53,-0.26,0.74
0.8888885669465137,-0.2,0.15,-0.28,0.17,0.12
0.28090007659300686,-0.08,0.24,-1.01,0.74,-0.15
0.6064351573888599,0.05,0.08,-0.21,-0.33,-0.34
0.6507957828507068,0.23,-0.03,-0.13,-0.02,-0.14
0.32132081997032624,-0.01,-0.02,-0.41,-0.09,0.36
0.14965927158039516,0.7,0.35,1.93,-0.35,-0.88
0.13956481371240625,0.09,0.27,-0.3,-0.45,-0.36
0.022378346738585075,-0.01,0.18,0.7,0.19,1.31
0.2229596666106306,0.05,0.14,0.43,-0.08,-0.98
0.55022851358306,-0.08,-0.12,-0.32,-0.18,0.07
0.6799711817992106,-0.08,0.14,0.07,-0.44,-0.14
0.9020744302092885,0.01,-0.08,0.44,0.14,0.43
0.07101267756805185,-0.36,-0.22,-0.87,0.36,0.6
0.9521853131595924,0.03,0.36,0.38,-0.61,-0.35
0.3598506792881394,-0.04,-0.11,-0.22,-0.21,-0.85
0.7469863599720304,0.54,0.63,0.58,-0.23,-2.24
0.5342907976186831,0.73,-0.73,0.14,1.8,-2.95
0.044896824002018665,0.1,0.46,-0.42,0.28,-3.9
0.964314206629469,-0.56,-0.3,-0.6,0.59,-1.17
0.2717712760094547,-0.58,0.15,-0.34,-1.41,3.68
0.9914962860127149,-0.14,-0.29,0.6,-0.64,2.4
0.7349671349312806,0.08,-0.26,0.08,1.0,0.23
0.28927651775452556,0.46,0.11,1.42,0.9,-0.74
0.8949721185646388,0.07,-0.04,-0.5,0.23,-2.91
0.9255344808556097,-0.61,0.18,-0.92,-0.28,1.81
0.5567647589419861,0.67,0.34,0.75,-0.2,0.17
0.4363735610059012,-0.4,-0.08,-0.57,0.84,-1.39
0.9933198088104616,-0.3,-0.09,-0.57,-0.39,2.52
0.559569560462103,0.01,0.22,0.13,0.18,-1.34
0.43479481669655107,-0.61,-0.22,-0.35,-0.18,0.49
0.04382616455593258,-0.32,-0.1,-0.69,-0.28,0.44
0.6400567905049847,-0.04,-0.02,0.03,0.03,-0.41
0.8831110062542072,0.11,0.0,0.28,-0.16,1.22
0.4538634996168929,0.19,0.32,0.44,0.04,0.84
0.7425353851134094,-0.32,-0.28,-1.5,0.79,-0.17
0.21152387693655705,-0.45,-0.44,-0.96,0.29,-1.62
0.8471899136903455,0.12,0.5,1.24,-0.84,0.36
0.5987553939789666,0.09,0.31,0.14,-0.3,-1.29
0.7953806423069326,-0.27,-0.18,-0.16,-0.21,-0.27
0.49086121613020606,0.03,-0.07,0.52,0.27,-0.36
0.36789793914921853,0.48,0.54,1.88,-1.47,-0.22
0.28733797174570574,0.53,0.68,1.15,-0.22,-2.63
0.8268007225716891,0.46,0.73,0.69,-0.62,-0.07
0.155612004062205,-0.32,-0.46,-0.44,-0.48,1.88
0.17564867338174817,-0.15,-0.14,-0.06,-0.52,0.13
0.19915694176929255,0.04,-0.13,-0.84,0.25,1.48
0.16997670210283944,0.6,0.11,0.77,0.74,1.93
0.757156136934163,0.55,0.34,1.65,-0.09,-0.43
0.7871506982033228,0.1,-0.13,-0.24,0.78,0.94
0.7800856310502037,0.69,0.53,0.74,0.34,0.84
0.03663761597300019,-0.11,0.11,-1.07,0.1,0.12
0.543609422032747,-0.18,0.1,-0.08,-0.44,0.06
0.011757375585890295,0.16,0.33,0.67,-0.67,-0.74
0.4121216191388446,0.38,-0.44,-0.06,-0.28,-0.6
0.5181706051116739,-0.36,-1.08,-0.09,0.62,1.56
0.7504518577554503,0.06,0.04,-0.32,-0.53,0.36
0.6345438647170225,-0.32,0.15,-0.68,0.11,0.0
0.6342648435307592,0.14,0.47,1.22,0.15,-0.15
0.6824145992491947,0.16,0.44,-0.2,-0.9,-0.74
0.7651183605448376,0.52,0.03,0.32,-0.77,1.5
0.88384721330276,-0.66,0.25,-0.56,-0.03,1.09
0.011895025681786464,-0.12,0.22,-0.73,-0.45,-0.2
0.005317529108104013,-0.51,-0.42,-0.93,-1.06,-0.42
0.9826091438756474,-0.15,-0.71,0.69,1.51,1.43
0.9676405137511144,-0.28,0.33,-0.05,-0.84,-0.2
0.8117352616225344,0.1,0.35,-0.56,0.17,-0.42
0.5197226930445229,0.04,-0.54,-0.02,0.9,1.25
0.7865141345998705,-0.12,0.03,0.24,0.44,0.32
0.2904912187141291,-0.7,-0.63,-0.32,0.17,-0.26
0.9262154713515172,0.17,0.01,0.49,0.05,-0.08
0.39995426482314367,-0.13,-0.51,0.33,0.93,0.14
0.9993159926828654,-0.06,-0.64,-0.04,-0.31,-0.95
0.06185556940338377,0.22,-0.15,0.22,0.0,0.13
0.5378800374167553,0.1,-0.08,-0.18,-0.54,-0.43
0.40855509733197903,-0.28,0.15,-0.4,-0.59,-1.45
0.474585147827025,0.4,-0.57,0.37,0.33,-1.07
0.8707032004574972,-0.18,0.18,0.48,-0.55,1.39
0.7049920628797455,-0.16,0.01,-0.65,-0.23,-0.11
0.49744449424809867,-0.32,-0.11,-0.08,-0.01,1.61
0.18163541150448248,0.08,0.2,-0.16,-0.27,-0.13
0.9220735578788977,0.04,0.29,-0.39,0.4,0.36
0.5702058133698916,-0.14,0.08,-0.35,0.6,-0.01
0.20263198280189865,0.14,0.17,0.25,0.74,0.21
0.35638928315519436,-0.07,-0.11,-0.54,0.85,0.09
0.45146150556435327,0.08,-0.16,-0.29,0.22,0.09
0.43283404524207303,0.04,-0.24,0.67,0.19,-0.47
0.9323667198333712,-0.11,-0.08,0.25,-0.63,0.97
0.09975781683838325,-0.08,0.04,-0.71,0.19,-1.01
0.0339078605127332,0.26,0.32,0.4,-0.18,-1.5
0.6135083973272394,-0.34,0.15,-0.48,-1.04,1.87
0.5777900023846609,0.1,0.69,-0.68,-0.89,-0.83
0.7098358962095171,-0.65,-0.17,-1.21,0.26,-0.59
0.8713113142524671,0.55,0.5,0.4,-0.23,-0.83
0.3654402752292232,-0.16,0.14,-0.23,0.1,0.3
0.292528970558128,0.29,0.2,-0.06,-0.21,-2.03
0.3714386927462414,-0.39,0.11,-0.17,-1.11,0.29
0.20672717040905886,0.0,-0.76,0.79,0.2,1.1
0.22133311087062024,-0.12,-0.13,-0.69,0.01,1.47
0.7856386653729799,-0.02,-0.22,-0.36,0.32,-1.46
0.6675543228613078,0.24,-0.29,-0.37,0.69,-1.7
0.89612337847999,0.09,-0.15,-0.07,-0.17,0.74
0.3089701678283572,0.45,0.2,0.52,0.0,0.89
0.3008081353998595,0.17,-0.01,0.57,0.22,1.29
0.38544802805851985,0.12,-0.2,-0.02,0.26,-0.11
0.134423860229955,-0.07,0.09,-0.37,-0.53,-0.28
0.887378227871673,-0.31,0.01,-0.28,0.03,1.05
0.8426717928068247,0.18,0.06,-0.15,-0.17,-0.74
0.6481877691837423,0.08,-0.11,0.23,-0.22,-0.92
0.6216511561275382,0.42,0.35,0.52,-0.76,-1.59
0.2924813302612159,0.31,0.05,0.01,-0.24,0.12
0.49765650578683074,0.04,0.15,0.0,-0.23,-1.35
0.4748522246546881,0.36,0.49,0.08,-0.29,-2.44
0.8175667776902064,0.05,0.25,-0.03,-0.52,-1.11
0.46134058506729736,0.34,0.65,0.4,-0.61,-0.06
0.5397883717788705,-0.39,-0.1,-0.77,-0.48,0.72
0.6351931232903262,0.63,0.4,0.81,-0.62,-2.67
0.8818515551401765,-0.43,-0.58,-0.4,-0.05,1.65
0.7723745597988134,0.45,0.37,-0.24,0.4,-2.14
0.3191069215923482,0.22,0.34,-0.06,-1.38,-0.19
0.4351617933061477,-0.52,0.08,-1.27,1.73,-0.94
0.5104723793633006,0.64,0.49,-0.02,-0.49,0.45
0.015909555324805313,-0.64,-0.52,-0.2,0.13,2.08
0.6477292814397272,-0.01,0.33,-0.99,-0.53,-1.71
0.8712193058348192,0.63,0.66,1.18,0.62,1.52
0.36376339027616966,0.92,-0.13,1.71,-0.42,-1.11
0.22080963530792563,-0.44,-0.3,1.26,-0.55,0.49
0.9465609298201508,0.41,0.01,0.43,0.6,2.57
0.8604081364063734,-0.35,0.06,-1.0,-0.3,-0.04
0.6495325492426796,0.4,0.28,-0.37,-0.15,-2.0
0.06165220474610866,0.32,0.41,0.47,-0.25,0.46
0.3363927300023679,0.0,0.24,0.35,0.3,0.27
0.5724152108021041,1.19,1.06,1.64,-0.74,-2.06
0.73654651062144,0.87,1.69,0.83,0.13,-1.51
0.6755162196733283,0.06,-0.01,-0.28,-0.55,-0.09
0.8813283318234043,-0.69,-0.3,-0.55,-0.21,0.01
0.10583119355025195,-0.26,0.37,-1.48,0.3,-1.17
0.3276472312298744,0.19,-0.4,1.1,-0.27,1.99
0.712742720384058,-0.25,-0.01,-0.53,0.52,1.78
0.8457257096016644,-0.37,-0.43,-0.65,-0.13,1.75
0.7607477743384087,0.48,0.41,0.22,-0.03,-0.51
0.13136774976725563,-0.39,-0.65,-0.58,0.27,0.06
0.35644172357798154,-0.26,0.25,0.26,-0.18,1.43
0.6961423843770221,0.51,0.74,-0.51,0.36,-1.22
0.9659604177123584,0.16,-0.04,-0.3,0.66,0.53
0.9027665434597647,-0.24,-0.07,0.23,-0.44,1.1
0.2811225083969374,-0.04,-0.56,0.29,0.86,-0.01
0.32925966930276973,0.53,0.13,0.25,0.72,-0.69
0.8405332761714822,-0.61,-0.58,0.39,-0.65,2.34
0.7057712795830101,-0.07,-0.7,0.68,0.6,0.54
0.9135585345415422,0.32,0.28,0.66,0.57,0.5
0.8961587192674071,0.07,0.1,0.29,0.33,0.37
0.8906130148231449,0.42,-0.49,0.55,1.3,0.21
0.46851539059954184,0.15,0.67,-0.48,-1.28,-1.27
0.5657101154317768,0.18,0.22,0.41,0.1,0.5
0.4668395476447559,0.2,0.32,0.62,-0.77,-0.11
0.5073713468656519,-0.43,-0.41,0.23,0.31,1.69
0.9680557973902763,-0.19,-0.03,-0.9,-0.15,-0.12
0.08432295252568534,0.02,0.46,0.69,-1.47,-0.36
0.5498215849942071,-0.03,0.59,-0.1,0.12,0.63
0.1908368107624957,0.62,0.11,0.59,0.96,0.72
0.11270554080774553,0.09,-0.22,-0.15,0.43,0.54
0.46094087489743485,-0.31,-0.1,-0.32,-0.28,0.1
0.8732734691047332,-0.2,-0.33,-0.44,-0.09,-0.05
0.9812080440209857,0.03,0.7,-0.15,-1.19,-0.86
0.8689221432322966,0.06,0.06,-0.07,0.45,0.0
0.4327319292108124,0.22,-0.05,0.16,-0.04,0.04
0.5833817258916265,-0.44,0.18,-1.2,1.69,1.07
0.2735469278143202,-0.01,-0.06,0.16,-0.26,0.41
0.42360525635356994,-0.07,-0.11,-0.48,0.42,-0.11
0.9009292716133039,-0.1,-0.39,-0.62,-0.32,0.64
0.6874772672054428,-0.16,-0.24,-0.8,-0.31,-0.41
0.38996607182164045,0.25,0.08,-0.38,-0.18,-0.94
0.33424080917482624,-0.53,-0.55,-0.76,0.1,1.14
0.3609998925116824,0.26,-0.02,-0.38,-0.09,-1.23
0.6178051225284669,0.24,0.37,0.68,0.13,0.29
0.471194802058545,0.24,0.01,0.96,-0.01,-0.28
0.01652040855914072,-0.13,0.03,0.87,0.01,0.99
0.27467091170770297,-0.41,-0.47,0.38,0.98,1.23
0.31677745679762537,-0.07,-0.35,0.14,-0.24,0.03
0.6323013441437852,0.21,0.23,-0.34,0.31,-0.04
0.0039945399326341,-0.07,-0.16,-0.19,0.14,0.65
0.9072361317190957,0.28,-0.19,1.48,-0.2,0.29
0.5235475365761764,-0.17,-0.27,0.58,0.0,0.15
0.2661427865995758,-0.27,-0.61,-0.6,0.0,-0.47
0.25418531004298417,0.83,-0.08,0.52,1.0,0.12
0.8134959580012497,-0.08,0.1,-0.17,-0.64,-0.24
0.009302904083574481,0.49,0.31,0.8,0.81,0.29
0.969832823622189,0.66,-0.2,0.69,0.16,0.21
0.6300728474984975,0.53,-0.5,-0.01,-0.19,-0.96
0.495019572357291,-0.19,0.02,0.38,-0.22,-0.5
0.1458073944759274,-0.1,0.03,-0.38,0.0,0.79
0.7773105626771214,0.04,0.53,-0.45,-0.74,-1.05
0.560655957071135,0.33,0.5,0.04,-0.15,-0.66
0.8015543299685831,-0.05,0.11,0.06,-0.53,-0.08
0.21068705748441718,0.29,0.18,0.24,0.07,0.38
0.9898575875541561,-0.4,0.14,-1.47,0.22,0.05
0.7524620528688009,0.02,-0.15,0.5,-0.37,1.26
0.6180743170208255,0.03,-0.39,0.8,-0.32,-0.89
0.6575277091543681,0.02,0.36,0.14,-0.62,-0.11
0.9272949514596615,-0.11,-0.55,-0.68,0.31,-0.82
0.9388771847965769,-0.26,-0.09,-0.23,0.22,0.99
0.5381478417630898,-0.11,-0.13,0.61,-0.71,-0.95
0.6787887781301588,-0.65,-1.3,0.9,0.18,0.1
0.12881792285843863,0.04,0.36,-0.26,-0.33,-0.33
0.6421112412247794,-0.4,-0.4,-0.27,0.85,0.75
0.30813740114008525,0.14,-0.24,-0.32,0.24,-0.18
0.5049356591108172,-0.4,-0.1,-0.35,0.64,1.43
0.6225968645408126,-0.15,0.24,0.56,-0.12,0.72
0.8373813104910475,-0.2,0.15,-0.54,-0.16,-0.04
0.968052426613001,-0.1,-0.11,-0.17,0.36,0.49
0.8857694733372846,-0.29,-0.21,-0.37,0.47,-0.01
0.672354552391409,0.02,-0.29,-0.2,0.63,0.2
0.43594927167875464,0.05,-0.21,-0.58,0.26,0.35
0.7806915612956967,0.16,0.51,-0.07,-0.21,-0.38
0.4608636138502964,-0.12,-0.17,0.31,0.72,0.6
0.6360344985136529,0.23,0.35,0.1,0.2,0.12
0.9449938560465786,-0.1,0.02,-0.09,0.44,0.37
0.9188135496576099,0.16,0.32,-0.24,-0.44,-0.27
0.38391910136021257,0.57,0.18,-0.18,-0.38,-1.05
0.9341286385586102,-0.06,-0.24,0.12,-0.36,-0.84
0.08157465781711015,0.09,0.29,-0.72,0.13,-0.19
0.8052359794118235,0.09,-0.08,-0.03,0.24,-0.11
0.3389965449288346,0.33,0.25,-0.45,-0.32,0.24
0.7646822483306395,0.48,0.42,0.95,0.06,-0.3
0.9383522480337106,0.09,-0.19,0.02,0.6,0.71
0.5735397378656456,-0.03,-0.19,0.5,-0.62,0.21
0.07945543027967783,-0.03,0.07,0.08,-0.31,-0.2
0.4160831593229133,-0.24,-0.56,0.47,0.56,1.45
0.04230379679848406,0.19,0.98,-1.22,0.02,-3.7
0.4900801572423755,0.45,0.58,-0.72,-1.08,-2.07
0.6346479221542872,-0.52,-0.62,0.16,-0.36,1.76
0.6323161215643981,-0.32,-0.12,-0.03,0.31,1.8
0.03556012695015387,0.3,-0.1,0.42,0.38,1.42
0.9471758104975326,0.27,-0.07,-0.43,0.47,0.24
0.2862795547269543,-0.71,0.61,-1.37,-0.84,-0.85
0.48641154488954486,-0.17,-0.05,-0.13,0.18,0.62
0.44333963794010245,-0.28,0.13,-0.18,0.32,0.02
0.028719961416075468,0.29,0.02,0.32,0.98,1.6
0.6207146298835422,-0.08,0.32,0.27,0.68,0.43
0.8976937133062028,0.67,-0.59,0.99,0.75,0.75
0.31931813287756117,-0.02,0.51,0.49,-0.47,-0.05
