n	M	chi	tauFUV
50	-30	40	5.145320692287456
50	30	40	511.7245405592196
50	-30	45	5.145320692287456
50	30	45	511.7245405592196
50	-30	50	5.145320692287456
50	30	50	511.7245405592196
50	-30	-5	5.145320692287456
50	-30	5	5.145320692287456
50	30	-5	511.7245405592196
50	30	5	511.7245405592196
50	-30	55	5.145320692287456
50	30	55	511.7245405592196
50	-30	60	5.145320692287456
50	30	60	511.7245405592196
55	00	00	110.24528289979658
55	00	-10	110.24528289979658
55	00	10	110.24528289979658
55	00	15	110.24528289979658
55	00	20	110.24528289979658
55	00	25	110.24528289979658
55	00	30	110.24528289979658
55	00	35	110.24528289979658
55	00	40	110.24528289979658
55	00	45	110.24528289979658
55	00	50	110.24528289979658
55	00	-5	110.24528289979658
55	00	5	110.24528289979658
55	00	55	110.24528289979658
55	00	60	110.24528289979658
55	-10	00	51.168695654156814
55	10	00	237.51050245527023
55	-10	-10	51.168695654156814
55	-10	10	51.168695654156814
55	10	-10	237.51050245527023
55	10	10	237.51050245527023
55	-10	15	51.168695654156814
55	10	15	237.51050245527023
55	-10	20	51.168695654156814
55	10	20	237.51050245527023
55	-10	25	51.168695654156814
55	10	25	237.51050245527023
55	-10	30	51.168695654156814
55	10	30	237.51050245527023
55	-10	35	51.168695654156814
55	10	35	237.51050245527023
55	-10	40	51.168695654156814
55	10	40	237.51050245527023
55	-10	45	51.168695654156814
55	10	45	237.51050245527023
55	-10	50	51.168695654156814
55	10	50	237.51050245527023
55	-10	-5	51.168695654156814
55	-10	5	51.168695654156814
55	10	-5	237.51050245527023
55	10	5	237.51050245527023
55	-10	55	51.168695654156814
55	10	55	237.51050245527023
55	-10	60	51.168695654156814
55	10	60	237.51050245527023
55	-20	00	23.752577303188456
55	20	00	511.6917445980664
55	-20	-10	23.752577303188456
55	-20	10	23.752577303188456
55	20	-10	511.6917445980664
55	20	10	511.6917445980664
55	-20	15	23.752577303188456
55	20	15	511.6917445980664
55	-20	20	23.752577303188456
55	20	20	511.6917445980664
55	-20	25	23.752577303188456
55	20	25	511.6917445980664
55	-20	30	23.752577303188456
55	20	30	511.6917445980664
55	-20	35	23.752577303188456
55	20	35	511.6917445980664
55	-20	40	23.752577303188456
55	20	40	511.6917445980664
55	-20	45	23.752577303188456
55	20	45	511.6917445980664
55	-20	50	23.752577303188456
55	20	50	511.6917445980664
55	-20	-5	23.752577303188456
55	-20	5	23.752577303188456
55	20	-5	511.6917445980664
55	20	5	511.6917445980664
55	-20	55	23.752577303188456
55	20	55	511.6917445980664
55	-20	60	23.752577303188456
55	20	60	511.6917445980664
55	-30	00	11.032574963801753
55	30	00	1102.442485962491
55	-30	-10	11.032574963801753
55	-30	10	11.032574963801753
55	30	-10	1102.442485962491
55	30	10	1102.442485962491
55	-30	15	11.032574963801753
55	30	15	1102.442485962491
55	-30	20	11.032574963801753
55	30	20	1102.442485962491
55	-30	25	11.032574963801753
55	30	25	1102.442485962491
55	-30	30	11.032574963801753
55	30	30	1102.442485962491
55	-30	35	11.032574963801753
55	30	35	1102.442485962491
55	-30	40	11.032574963801753
55	30	40	1102.442485962491
55	-30	45	11.032574963801753
55	30	45	1102.442485962491
55	-30	50	11.032574963801753
55	30	50	1102.442485962491
55	-30	-5	11.032574963801753
55	-30	5	11.032574963801753
55	30	-5	1102.442485962491
55	30	5	1102.442485962491
55	-30	55	11.032574963801753
55	30	55	1102.442485962491
55	-30	60	11.032574963801753
55	30	60	1102.442485962491
60	00	00	237.523322269269
60	00	-10	237.523322269269
60	00	10	237.523322269269
60	00	15	237.523322269269
60	00	20	237.523322269269
60	00	25	237.523322269269
60	00	30	237.523322269269
60	00	35	237.523322269269
60	00	40	237.523322269269
60	00	45	237.523322269269
60	00	50	237.523322269269
60	00	-5	237.523322269269
60	00	5	237.523322269269
60	00	55	237.523322269269
60	00	60	237.523322269269
60	-10	00	110.24807762935501
60	10	00	511.734252343325
60	-10	-10	110.24807762935501
60	-10	10	110.24807762935501
60	10	-10	511.734252343325
60	10	10	511.734252343325
60	-10	15	110.24807762935501
60	10	15	511.734252343325
60	-10	20	110.24807762935501
60	10	20	511.734252343325
60	-10	25	110.24807762935501
60	10	25	511.734252343325
60	-10	30	110.24807762935501
60	10	30	511.734252343325
60	-10	35	110.24807762935501
60	10	35	511.734252343325
60	-10	40	110.24807762935501
60	10	40	511.734252343325
60	-10	45	110.24807762935501
60	10	45	511.734252343325
60	-10	50	110.24807762935501
60	10	50	511.734252343325
60	-10	-5	110.24807762935501
60	-10	5	110.24807762935501
60	10	-5	511.734252343325
60	10	5	511.734252343325
60	-10	55	110.24807762935501
60	10	55	511.734252343325
60	-10	60	110.24807762935501
60	10	60	511.734252343325
60	-20	00	51.17212623825782
60	20	00	1102.4782611081612
60	-20	-10	51.17212623825782
60	-20	10	51.17212623825782
60	20	-10	1102.4782611081612
60	20	10	1102.4782611081612
60	-20	15	51.17212623825782
60	20	15	1102.4782611081612
60	-20	20	51.17212623825782
60	20	20	1102.4782611081612
60	-20	25	51.17212623825782
60	20	25	1102.4782611081612
60	-20	30	51.17212623825782
60	20	30	1102.4782611081612
60	-20	35	51.17212623825782
60	20	35	1102.4782611081612
60	-20	40	51.17212623825782
60	20	40	1102.4782611081612
60	-20	45	51.17212623825782
60	20	45	1102.4782611081612
60	-20	50	51.17212623825782
60	20	50	1102.4782611081612
60	-20	-5	51.17212623825782
60	-20	5	51.17212623825782
60	20	-5	1102.4782611081612
60	20	5	1102.4782611081612
60	-20	55	51.17212623825782
60	20	55	1102.4782611081612
60	-20	60	51.17212623825782
60	20	60	1102.4782611081612
60	-30	00	23.753936190131313
60	30	00	2375.185927571867
60	-30	-10	23.753936190131313
60	-30	10	23.753936190131313
60	30	-10	2375.185927571867
60	30	10	2375.185927571867
60	-30	15	23.753936190131313
60	30	15	2375.185927571867
60	-30	20	23.753936190131313
60	30	20	2375.185927571867
60	-30	25	23.753936190131313
60	30	25	2375.185927571867
60	-30	30	23.753936190131313
60	30	30	2375.185927571867
60	-30	35	23.753936190131313
60	30	35	2375.185927571867
60	-30	40	23.753936190131313
60	30	40	2375.185927571867
60	-30	45	23.753936190131313
60	30	45	2375.185927571867
60	-30	50	23.753936190131313
60	30	50	2375.185927571867
60	-30	-5	23.753936190131313
60	-30	5	23.753936190131313
60	30	-5	2375.185927571867
60	30	5	2375.185927571867
60	-30	55	23.753936190131313
60	30	55	2375.185927571867
60	-30	60	23.753936190131313
60	30	60	2375.185927571867
65	00	00	511.6947708385942
65	00	-10	511.6947708385942
65	00	10	511.6947708385942
65	00	15	511.6947708385942
65	00	20	511.6947708385942
65	00	25	511.6947708385942
65	00	30	511.6947708385942
65	00	35	511.6947708385942
65	00	40	511.6947708385942
65	00	45	511.6947708385942
65	00	50	511.6947708385942
65	00	-5	511.6947708385942
65	00	5	511.6947708385942
65	00	55	511.6947708385942
65	00	60	511.6947708385942
65	-10	00	237.50960036294046
65	10	00	1102.436405837556
65	-10	-10	237.50960036294046
65	-10	10	237.50960036294046
65	10	-10	1102.436405837556
65	10	10	1102.436405837556
65	-10	15	237.50960036294046
65	10	15	1102.436405837556
65	-10	20	237.50960036294046
65	10	20	1102.436405837556
65	-10	25	237.50960036294046
65	10	25	1102.436405837556
65	-10	30	237.50960036294046
65	10	30	1102.436405837556
65	-10	35	237.50960036294046
65	10	35	1102.436405837556
65	-10	40	237.50960036294046
65	10	40	1102.436405837556
65	-10	45	237.50960036294046
65	10	45	1102.436405837556
65	-10	50	237.50960036294046
65	10	50	1102.436405837556
65	-10	-5	237.50960036294046
65	-10	5	237.50960036294046
65	10	-5	1102.436405837556
65	10	5	1102.436405837556
65	-10	55	237.50960036294046
65	10	55	1102.436405837556
65	-10	60	237.50960036294046
65	10	60	1102.436405837556
65	-20	00	110.24335632491122
65	20	00	2375.0933348075505
65	-20	-10	110.24335632491122
65	-20	10	110.24335632491122
65	20	-10	2375.0933348075505
65	20	10	2375.0933348075505
65	-20	15	110.24335632491122
65	20	15	2375.0933348075505
65	-20	20	110.24335632491122
65	20	20	2375.0933348075505
65	-20	25	110.24335632491122
65	20	25	2375.0933348075505
65	-20	30	110.24335632491122
65	20	30	2375.0933348075505
65	-20	35	110.24335632491122
65	20	35	2375.0933348075505
65	-20	40	110.24335632491122
65	20	40	2375.0933348075505
65	-20	45	110.24335632491122
65	20	45	2375.0933348075505
65	-20	50	110.24335632491122
65	20	50	2375.0933348075505
65	-20	-5	110.24335632491122
65	-20	5	110.24335632491122
65	20	-5	2375.0933348075505
65	20	5	2375.0933348075505
65	-20	55	110.24335632491122
65	20	55	2375.0933348075505
65	-20	60	110.24335632491122
65	20	60	2375.0933348075505
65	-30	00	51.16885692685323
65	30	00	5116.8653147105315
65	-30	-10	51.16885692685323
65	-30	10	51.16885692685323
65	30	-10	5116.8653147105315
65	30	10	5116.8653147105315
65	-30	15	51.16885692685323
65	30	15	5116.8653147105315
65	-30	20	51.16885692685323
65	30	20	5116.8653147105315
65	-30	25	51.16885692685323
65	30	25	5116.8653147105315
65	-30	30	51.16885692685323
65	30	30	5116.8653147105315
65	-30	35	51.16885692685323
65	30	35	5116.8653147105315
65	-30	40	51.16885692685323
65	30	40	5116.8653147105315
65	-30	45	51.16885692685323
65	30	45	5116.8653147105315
65	-30	50	51.16885692685323
65	30	50	5116.8653147105315
65	-30	-5	51.16885692685323
65	-30	5	51.16885692685323
65	30	-5	5116.8653147105315
65	30	5	5116.8653147105315
65	-30	55	51.16885692685323
65	30	55	5116.8653147105315
65	-30	60	51.16885692685323
65	30	60	5116.8653147105315
70	00	00	1102.4773869037094
70	00	-10	1102.4773869037094
70	00	10	1102.4773869037094
70	00	15	1102.4773869037094
70	00	20	1102.4773869037094
70	00	25	1102.4773869037094
70	00	30	1102.4773869037094
70	00	35	1102.4773869037094
70	00	40	1102.4773869037094
70	00	45	1102.4773869037094
70	00	50	1102.4773869037094
70	00	-5	1102.4773869037094
70	00	5	1102.4773869037094
70	00	55	1102.4773869037094
70	00	60	1102.4773869037094
70	-10	00	511.72330415413444
70	10	00	2375.2572751306916
70	-10	-10	511.72330415413444
70	-10	10	511.72330415413444
70	10	-10	2375.2572751306916
70	10	10	2375.2572751306916
70	-10	15	511.72330415413444
70	10	15	2375.2572751306916
70	-10	20	511.72330415413444
70	10	20	2375.2572751306916
70	-10	25	511.72330415413444
70	10	25	2375.2572751306916
70	-10	30	511.72330415413444
70	10	30	2375.2572751306916
70	-10	35	511.72330415413444
70	10	35	2375.2572751306916
70	-10	40	511.72330415413444
70	10	40	2375.2572751306916
70	-10	45	511.72330415413444
70	10	45	2375.2572751306916
70	-10	50	511.72330415413444
70	10	50	2375.2572751306916
70	-10	-5	511.72330415413444
70	-10	5	511.72330415413444
70	10	-5	2375.2572751306916
70	10	5	2375.2572751306916
70	-10	55	511.72330415413444
70	10	55	2375.2572751306916
70	-10	60	511.72330415413444
70	10	60	2375.2572751306916
70	-20	00	237.52175674456876
70	20	00	5117.259051107711
70	-20	-10	237.52175674456876
70	-20	10	237.52175674456876
70	20	-10	5117.259051107711
70	20	10	5117.259051107711
70	-20	15	237.52175674456876
70	20	15	5117.259051107711
70	-20	20	237.52175674456876
70	20	20	5117.259051107711
70	-20	25	237.52175674456876
70	20	25	5117.259051107711
70	-20	30	237.52175674456876
70	20	30	5117.259051107711
70	-20	35	237.52175674456876
70	20	35	5117.259051107711
70	-20	40	237.52175674456876
70	20	40	5117.259051107711
70	-20	45	237.52175674456876
70	20	45	5117.259051107711
70	-20	50	237.52175674456876
70	20	50	5117.259051107711
70	-20	-5	237.52175674456876
70	-20	5	237.52175674456876
70	20	-5	5117.259051107711
70	20	5	5117.259051107711
70	-20	55	237.52175674456876
70	20	55	5117.259051107711
70	-20	60	237.52175674456876
70	20	60	5117.259051107711
70	-30	00	110.24618712805106
70	30	00	11024.718405626607
70	-30	-10	110.24618712805106
70	-30	10	110.24618712805106
70	30	-10	11024.718405626607
70	30	10	11024.718405626607
70	-30	15	110.24618712805106
70	30	15	11024.718405626607
70	-30	20	110.24618712805106
70	30	20	11024.718405626607
70	-30	25	110.24618712805106
70	30	25	11024.718405626607
70	-30	30	110.24618712805106
70	30	30	11024.718405626607
70	-30	35	110.24618712805106
70	30	35	11024.718405626607
70	-30	40	110.24618712805106
70	30	40	11024.718405626607
70	-30	45	110.24618712805106
70	30	45	11024.718405626607
70	-30	50	110.24618712805106
70	30	50	11024.718405626607
70	-30	-5	110.24618712805106
70	-30	5	110.24618712805106
70	30	-5	11024.718405626607
70	30	5	11024.718405626607
70	-30	55	110.24618712805106
70	30	55	11024.718405626607
70	-30	60	110.24618712805106
70	30	60	11024.718405626607
