Z	n	M	chi	Tg	Td
100	35	-10	30	374.5149620434059	48.30771943659382
100	35	-10	35	636.3213097395761	58.550827321919655
100	35	-10	40	1648.2253971007449	71.3769836028601
100	35	-10	45	2179.02824456842	88.52458232443428
100	35	-10	50	2223.8517706082457	111.94279309649409
100	35	-10	55	2195.4169150080024	145.6137442796072
100	35	-10	60	2324.406247237497	188.97474932341305
100	35	0	-10	10.06839098140918	8.382095606677417
100	35	0	-5	15.07173027081084	10.525683254690554
100	35	0	0	20.70659018997592	12.836285141532356
100	35	0	5	27.525819737340168	15.500376616971836
100	35	0	10	43.06752529852776	19.25776125969492
100	35	0	15	85.2957902499489	24.233028602622
100	35	0	20	170.05436543595098	30.27540026222264
100	35	0	25	274.03121593986856	37.44767805898415
100	35	0	30	363.9542299188709	45.2034940836463
100	35	0	35	460.5291100510597	54.37521483870423
100	35	0	40	1234.6483112752403	65.43171305970925
100	35	0	45	2155.4022363898757	79.05470544822313
100	35	0	50	2289.7497340650525	97.38480043160108
100	35	0	55	2404.288404618339	121.65142488574868
100	35	0	60	2710.2349813064743	153.27317779369685
100	35	10	-10	9.709140932443953	7.079818566147299
100	35	10	-5	13.252639635767434	9.214589810076106
100	35	10	0	18.57208381786792	11.639465946998328
100	35	10	5	24.87914085294378	14.206227519369529
100	35	10	10	36.007011957177205	17.32324818498601
100	35	10	15	68.9574859961616	22.026579788402707
100	35	10	20	142.65256907578927	27.91311190590288
100	35	10	25	250.5251240022891	34.91040850616361
100	35	10	30	346.1613469177686	42.44048801843683
100	35	10	35	429.48348417003535	50.58171130715775
100	35	10	40	923.4385696802289	59.591051644643926
100	35	10	45	1502.6863487491196	70.15218244652745
100	35	10	50	1928.1700362312104	83.9033000232433
100	35	10	55	2230.995291644933	102.36599634004898
100	35	10	60	2503.30455756942	125.62770566889792
100	35	20	-10	10.150191707381063	5.3935588461408095
100	35	20	-5	11.872955606216234	7.085794921718911
100	35	20	0	16.071556723379803	9.792379559469357
100	35	20	5	21.45912777181475	12.388836243452657
100	35	20	10	30.92853259405171	15.45983905649712
100	35	20	15	55.32634685301399	19.664306061254425
100	35	20	20	120.97080105803708	25.724666982213176
100	35	20	25	223.59561805805117	32.63729056605632
100	35	20	30	327.6854598480254	40.070122422616194
100	35	20	35	415.11967846358255	47.66670497178206
100	35	20	40	850.63142788352	56.13337466330846
100	35	20	45	1152.9678910521088	63.69617114201027
100	35	20	50	1650.041154138376	74.28282877800957
100	35	20	55	2019.6407097693516	88.59482089588256
100	35	20	60	2195.8796930138164	106.33457367134407
100	35	30	-10	11.60406932097897	3.984100268251945
100	35	30	-5	12.11098049974676	4.9613537343294825
100	35	30	0	13.837377996684356	6.714416663640211
100	35	30	5	17.597443950979113	9.48942693180297
100	35	30	10	25.022283819280712	12.709676021731347
100	35	30	15	43.7545576562864	16.63751939941209
100	35	30	20	94.85129855860812	22.581144300648766
100	35	30	25	193.7188918160988	30.269953337592348
100	35	30	30	303.03904184225115	38.227654782306274
100	35	30	35	406.37557646989967	45.635920995419895
100	35	30	40	700.7771193290788	54.08069672539707
100	35	30	45	1372.205176395245	62.53359131258134
100	35	30	50	1496.8410837000483	70.31497557657896
100	35	30	55	1756.22953001343	82.20945979206603
100	35	30	60	2004.244608450976	97.61822740511327
100	40	-30	-10	8.763292967377856	9.629045136538108
100	40	-30	-5	14.70362947691377	11.876271321419352
100	40	-30	0	21.287548416970257	14.521142589916998
100	40	-30	5	28.82659208442969	17.792193957495076
100	40	-30	10	44.349922083723904	21.99056372542611
100	40	-30	15	84.29158815239784	27.246859972653315
100	40	-30	20	160.9532668438025	33.684616411777654
100	40	-30	25	269.06990895070766	41.51706611116245
100	40	-30	30	383.4889214584672	51.0827029738268
100	40	-30	35	527.5171250534063	62.60586754936769
100	40	-30	40	1867.541651203408	77.40566068605705
100	40	-30	45	3465.6387260109814	96.96003560388009
100	40	-30	50	3245.630299512118	125.37742425731436
100	40	-30	55	3158.1082603205973	163.12386233563572
100	40	-30	60	3094.464341144585	211.5041305010459
100	40	-20	-10	8.41398344158002	9.14686587275579
100	40	-20	-5	13.31268353152934	11.415497101552251
100	40	-20	0	19.924145722894128	13.93866617254956
100	40	-20	5	26.851684798659424	16.918977259502487
100	40	-20	10	39.59898366500952	20.76332259959081
100	40	-20	15	73.35473406354292	25.815212732110727
100	40	-20	20	145.70478475153814	32.1123922875591
100	40	-20	25	259.7380328500256	39.76784770835281
100	40	-20	30	378.9719382811193	48.6915242694369
100	40	-20	35	497.4592602804022	59.19710697088448
100	40	-20	40	1360.1655515401528	72.05247094325033
100	40	-20	45	3205.4809552367124	88.48092510161456
100	40	-20	50	3579.6423708612497	109.16806531163576
100	40	-20	55	3414.8826336173724	146.0784074743193
100	40	-20	60	3455.21200053254	189.2939749974111
100	40	-10	-10	8.527930140949026	8.309566251970113
100	40	-10	-5	12.28320346257	10.684511674066506
100	40	-10	0	18.36546267648262	13.20470460337602
100	40	-10	5	24.777862646197512	15.913084162090954
100	40	-10	10	34.754777259978034	19.256930930206234
100	40	-10	15	61.196621734154505	23.918496945910167
100	40	-10	20	124.10751873982127	29.96605090120238
100	40	-10	25	233.62263455569428	37.38785392203849
100	40	-10	30	360.6905375799568	45.99172883980939
100	40	-10	35	472.2496078118305	55.42741789719909
100	40	-10	40	981.7851960544538	66.43171987855973
100	40	-10	45	2548.766543328977	79.7236056943261
100	40	-10	50	3455.1056483101142	96.23237684149645
100	40	-10	55	3775.929385407992	116.2730891555271
100	40	-10	60	3837.676452562503	151.0932237966269
100	40	0	-10	8.916921696964389	6.909778311019203
100	40	0	-5	11.268896997043274	9.163058993386828
100	40	0	0	16.68622758010266	12.11872944917093
100	40	0	5	22.83132010639557	14.853368477848669
100	40	0	10	31.09269762796349	17.875829707246165
100	40	0	15	50.17389576789817	21.827347550335677
100	40	0	20	100.12863550785208	27.34950059141596
100	40	0	25	205.40503526740423	34.90867761483883
100	40	0	30	333.5856791329276	43.073188553194576
100	40	0	35	447.4653907349618	51.82964684352899
100	40	0	40	721.4338015190893	60.719305012299934
100	40	0	45	1658.184446638694	71.29576692694621
100	40	0	50	2805.0151981444783	84.91314375541775
100	40	0	55	3472.178817405474	101.8940130659152
100	40	0	60	3786.337136373975	121.82729354857264
100	40	10	-10	9.721833783095963	5.242657923954103
100	40	10	-5	10.932647790186389	6.974242534425857
100	40	10	0	14.530052885174277	9.82500224166126
100	40	10	5	20.332720091568454	13.14978384403924
100	40	10	10	27.76673201202861	16.38932902250907
100	40	10	15	42.15413156818814	19.809865084326496
100	40	10	20	79.6264349474864	24.732954392590702
100	40	10	25	173.50153851235495	32.30244071472229
100	40	10	30	306.81850840519263	40.64336047637647
100	40	10	35	424.7202149166346	49.02833149512682
100	40	10	40	648.8377165297534	57.857913932622544
100	40	10	45	1333.3686205289607	66.57229882791307
100	40	10	50	1963.3792739306512	76.41259575637727
100	40	10	55	2678.55804355848	89.30109430804667
100	40	10	60	3316.141131842536	105.15843956172418
100	40	20	-10	11.217351884389918	3.945567720364748
100	40	20	-5	11.7050076192656	4.845767682165683
100	40	20	0	13.275786908677476	6.663018800778811
100	40	20	5	17.21643111848493	10.180810485723594
100	40	20	10	23.55511085393467	13.77847816714548
100	40	20	15	36.26768783969862	17.67279769981169
100	40	20	20	68.5924052266875	22.81042631829421
100	40	20	25	150.832357261121	30.184314372839232
100	40	20	30	277.9525021726809	38.8991579087788
100	40	20	35	408.4423724929696	47.20691880935069
100	40	20	40	664.5455659107978	56.70029467470251
100	40	20	45	1103.1244731477434	63.43648022094189
100	40	20	50	1781.1431257889788	73.04204048716952
100	40	20	55	2507.432810350138	83.54050195229964
100	40	20	60	2934.07502498185	97.53998494220104
100	40	30	-10	13.303547911192087	3.3023305414113717
100	40	30	-5	13.450436319552423	3.673603483204624
100	40	30	0	14.02638820106554	4.4945945735083415
100	40	30	5	15.619884974367809	6.50315523609978
100	40	30	10	19.62700624876456	9.675318610243572
100	40	30	15	29.723282068359907	14.166646791088102
100	40	30	20	57.41567063870051	19.574027277723875
100	40	30	25	140.0379343479742	28.511944745455857
100	40	30	30	251.7545867716969	37.17549800801534
100	40	30	35	397.2641827720438	46.77042458147383
100	40	30	40	688.4221557521453	56.70223022794516
100	40	30	45	1205.0080724156169	63.35318615825614
100	40	30	50	1818.644811796659	73.46367194249972
100	40	30	55	2460.362807369886	82.10745605042842
100	40	30	60	2915.1445117457024	94.19743720476733
100	45	-30	-10	7.608249231223806	9.100199311898056
100	45	-30	-5	10.58916120856116	11.398731859287276
100	45	-30	0	17.474739165161683	14.157255024523083
100	45	-30	5	25.72348025671698	17.219621352494467
100	45	-30	10	36.62816853157263	20.887856487772783
100	45	-30	15	59.03174444161164	25.671262507064224
100	45	-30	20	105.2242741295684	31.99526138448609
100	45	-30	25	194.01611398989695	39.60542511878798
100	45	-30	30	350.1183510196943	48.93069076185892
100	45	-30	35	527.7866350285717	59.68656412147657
100	45	-30	40	971.8670551501596	71.93277367360056
100	45	-30	45	3823.638838405801	87.8769327207869
100	45	-30	50	5441.476550534211	109.82148422520852
100	45	-30	55	6090.861440748995	145.66483025197766
100	45	-30	60	5921.027124612823	189.24424651316545
100	45	-20	-10	7.968733518198759	8.221672171415882
100	45	-20	-5	10.281451203979117	10.580530137631223
100	45	-20	0	16.06626444089362	13.447364481727227
100	45	-20	5	23.616781933012177	16.378051060312796
100	45	-20	10	33.151870989487726	19.723315107461044
100	45	-20	15	50.955971432042745	23.89216733021573
100	45	-20	20	89.64341153365497	29.67549499273191
100	45	-20	25	170.0830412543962	37.14295747574011
100	45	-20	30	315.5120046199967	46.03552375415966
100	45	-20	35	490.2362995688954	56.19664010587925
100	45	-20	40	731.5185940495779	66.86774532865401
100	45	-20	45	2740.493200723898	79.94689764221515
100	45	-20	50	4634.317631705276	94.36864124538668
100	45	-20	55	5607.309112388752	117.17483747564836
100	45	-20	60	5862.665759114816	146.79324324512308
100	45	-10	-10	8.4574346857908	6.8132577694122185
100	45	-10	-5	10.135424553477376	8.965050154376321
100	45	-10	0	14.40805950703784	12.0843514300875
100	45	-10	5	21.84878502086792	15.446225415977622
100	45	-10	10	30.25723375406877	18.60385553107455
100	45	-10	15	44.47865092987951	22.267020978030097
100	45	-10	20	74.54479302182207	27.17935572743966
100	45	-10	25	142.26458749176422	34.16931069009822
100	45	-10	30	277.9993424627052	43.038520891104326
100	45	-10	35	458.0927464351232	53.053243391530486
100	45	-10	40	644.5477051611678	62.54509056499186
100	45	-10	45	1956.3334736649615	74.09875026213561
100	45	-10	50	3528.503779205306	85.8762319507063
100	45	-10	55	4625.556505548349	98.66419238093158
100	45	-10	60	5327.634617831719	118.9570378933876
100	45	0	-10	9.188878028973996	5.190500858553638
100	45	0	-5	10.1546743064839	6.797909073297472
100	45	0	0	13.012404048286264	9.609658067864745
100	45	0	5	19.408151439323703	13.63716487386216
100	45	0	10	27.619895209896416	17.30466440670477
100	45	0	15	39.54801489595357	20.7911235322316
100	45	0	20	63.49865819675241	25.018879625776965
100	45	0	25	122.32613335950806	31.697886363392925
100	45	0	30	243.26412406453488	40.28976387858113
100	45	0	35	430.0600927299489	50.53132763752838
100	45	0	40	628.4834771033469	59.04642061987998
100	45	0	45	1689.3637151446185	69.6933308320139
100	45	0	50	2954.862716065101	79.2575925793147
100	45	0	55	3872.427410767693	88.72247812040318
100	45	0	60	4392.571907203897	102.65756693695644
100	45	10	-10	10.350788700757477	3.9553024429662296
100	45	10	-5	10.827138236191242	4.702776379915121
100	45	10	0	12.199804703246125	6.514513725680171
100	45	10	5	16.443550696192876	10.255754978850044
100	45	10	10	24.054895621386404	14.734669142284805
100	45	10	15	34.62643073952319	19.01897536884853
100	45	10	20	56.42798351083167	23.348049177868408
100	45	10	25	107.76273451596016	29.46496653807691
100	45	10	30	220.52921973777995	38.26038152766261
100	45	10	35	405.4203409187094	48.50101647335281
100	45	10	40	615.1632988163025	56.6732187110787
100	45	10	45	1832.46280589384	68.84733021438903
100	45	10	50	2701.589277969639	76.13190127259547
100	45	10	55	3215.981395040565	85.03490451549577
100	45	10	60	4075.7979404505927	95.70152433322788
100	45	20	-10	11.947675034075894	3.297764615307652
100	45	20	-5	12.126517845983049	3.6356447307305975
100	45	20	0	12.78500627462194	4.465394518668608
100	45	20	5	14.942833684594769	6.968698692539384
100	45	20	10	20.176982130916706	10.93891410080772
100	45	20	15	30.126789368523426	15.475608589304604
100	45	20	20	52.76547668770068	20.936718087091457
100	45	20	25	102.33897089503547	27.79409025183101
100	45	20	30	213.45083953621688	37.07995838565882
100	45	20	35	404.87090104391314	48.14766869347383
100	45	20	40	728.8233141695698	57.65976180563542
100	45	20	45	2634.826466625645	71.5038409826474
100	45	20	50	2975.0289824183155	76.97042000354317
100	45	20	55	3160.660551794125	82.98548649635768
100	45	20	60	3991.7609074762017	92.4654331673114
100	45	30	-10	13.68959401636367	3.088124816469312
100	45	30	-5	13.833788612329938	3.20574857188973
100	45	30	0	14.13639450754861	3.525264536885095
100	45	30	5	15.113427481966616	4.988559631413279
100	45	30	10	18.402725664360656	8.477151183943477
100	45	30	15	24.312979842674967	11.331862239600229
100	45	30	20	42.81088076353427	16.800869196143168
100	45	30	25	101.98871496387144	25.76778719728365
100	45	30	30	216.26956810015412	36.14961969061572
100	45	30	35	434.5710455902218	49.60796030686048
100	45	30	40	844.1063630465942	59.27467118891943
100	45	30	45	1893.493020941836	69.31053132449033
100	45	30	50	3089.223260012314	77.5643433590764
100	45	30	55	3654.902126295322	85.90304101228234
100	45	30	60	3605.753416367556	94.43481223150935
100	50	-30	-10	7.698109732003918	8.169635072484656
100	50	-30	-5	9.652012722778004	10.421760035722288
100	50	-30	0	13.739500433007937	13.279735060919812
100	50	-30	5	21.93686954869597	16.685237822968684
100	50	-30	10	32.95771344077403	20.255880719874213
100	50	-30	15	47.36382936977721	24.37181492682865
100	50	-30	20	70.65253589316536	29.63150565782757
100	50	-30	25	118.17245335413337	36.850083833289
100	50	-30	30	230.4257253448096	45.83704394886041
100	50	-30	35	496.3584531625019	57.27525852826181
100	50	-30	40	804.3566470635241	67.60902632477847
100	50	-30	45	3058.3442004160192	81.17830074376069
100	50	-30	50	5100.378667016982	95.67294806453964
100	50	-30	55	6432.390479188756	116.40599631192124
100	50	-30	60	7330.138539680164	149.9249052509642
100	50	-20	-10	7.947130704307332	6.815000885434861
100	50	-20	-5	9.398802488238667	8.855874566097976
100	50	-20	0	12.853009283897329	11.840029439132245
100	50	-20	5	19.75715651129716	15.49248372328936
100	50	-20	10	30.26591370352193	19.266253301649485
100	50	-20	15	42.44607011070221	22.92172216360928
100	50	-20	20	63.33587760992974	27.69286193851977
100	50	-20	25	100.98975095246452	33.81870741787315
100	50	-20	30	199.8262542973441	42.75533067415361
100	50	-20	35	455.5728332717831	54.47075891803569
100	50	-20	40	752.9425866439051	64.0307661680983
100	50	-20	45	2211.6255850330303	75.78368280425416
100	50	-20	50	3881.439359971899	85.87291480248481
100	50	-20	55	5272.4950739445685	99.31284943686629
100	50	-20	60	6077.625767524775	119.27978838911793
100	50	-10	-10	8.281779565610602	5.25038232514522
100	50	-10	-5	9.158151231848787	6.723183422045327
100	50	-10	0	11.652693093772282	9.390983089024315
100	50	-10	5	17.648345100162736	13.414149208064616
100	50	-10	10	27.42744298380268	17.95146533573936
100	50	-10	15	40.009076213663896	21.90372793453987
100	50	-10	20	56.75397071893413	25.86860174501305
100	50	-10	25	91.34836775495678	31.70699672703326
100	50	-10	30	176.2951401164015	39.77660701351376
100	50	-10	35	413.6982882054905	51.63452866497139
100	50	-10	40	715.8326446234433	61.60916943577962
100	50	-10	45	1953.4477294534595	74.3930864819576
100	50	-10	50	3174.562930718642	80.7952564468201
100	50	-10	55	4301.481497369874	90.26018006051102
100	50	-10	60	5041.051815760302	104.30606999775466
100	50	0	-10	8.8598846936124	3.9520665148183487
100	50	0	-5	9.30418704177795	4.794000975449228
100	50	0	0	10.585928846657149	6.372202312948926
100	50	0	5	15.082190372170864	10.238070454493132
100	50	0	10	23.69001661557491	15.1534256635416
100	50	0	15	35.80892136854555	20.274167295656063
100	50	0	20	52.119076822721794	24.448606258398428
100	50	0	25	85.59129708363784	30.091913209310466
100	50	0	30	170.66878021625587	38.09280928248657
100	50	0	35	398.82230650891415	49.698876437428105
100	50	0	40	862.356783227586	61.53234736312709
100	50	0	45	2216.399813685809	73.95370708778304
100	50	0	50	3309.9454464320347	79.47307049713332
100	50	0	55	4082.501967804911	85.86301404944426
100	50	0	60	4443.143905867829	95.65116467022796
100	50	10	-10	9.67648226688207	3.303950053825244
100	50	10	-5	9.868066540122449	3.65423393149743
100	50	10	0	10.454063686016012	4.397856335126434
100	50	10	5	13.031152489889406	7.008883699101807
100	50	10	10	18.68670220950934	10.808559077080318
100	50	10	15	31.295732254396405	16.81366290926701
100	50	10	20	50.61475480478983	22.63251452116451
100	50	10	25	83.86619451685469	28.46097585147443
100	50	10	30	178.94118157296745	36.96165289909244
100	50	10	35	453.32747328940513	49.79340977311712
100	50	10	40	1027.8191960428117	62.852925782136566
100	50	10	45	2633.5727875883176	75.73679302086218
100	50	10	50	3296.0317805874506	79.68717230996263
100	50	10	55	3701.656433116913	84.38780077462287
100	50	10	60	4215.814260783325	93.04065572489112
100	50	20	-10	10.54912398518859	3.0923534842617277
100	50	20	-5	10.627903612712869	3.2192062810161386
100	50	20	0	10.92528125235464	3.513911403670146
100	50	20	5	12.272206402275474	5.060069783639873
100	50	20	10	15.528219215846502	7.609571858595562
100	50	20	15	24.951450298991723	12.802761069892233
100	50	20	20	42.72936179178615	18.743154460434308
100	50	20	25	88.2760881309858	26.747367451009445
100	50	20	30	208.16032256185795	37.3314769953568
100	50	20	35	519.6579462424289	51.42446526862664
100	50	20	40	1161.371712197018	64.5548241005801
100	50	20	45	2886.183640178624	77.06910752405409
100	50	20	50	3407.6262503291077	80.38547739580575
100	50	20	55	3723.136393740285	85.20167551571112
100	50	20	60	4302.26761151401	94.2712180225588
100	50	30	-10	11.410692690082502	3.033698657271758
100	50	30	-5	11.467130029962815	3.078059484296132
100	50	30	0	11.62224904648081	3.2353436919541085
100	50	30	5	12.513604559334858	4.319576906736005
100	50	30	10	14.758857236374626	6.422267601913206
100	50	30	15	20.27059282283789	10.002852895046964
100	50	30	20	35.8793381408519	16.095040362993227
100	50	30	25	74.41853864081048	23.31108184365408
100	50	30	30	196.7536623050629	34.90973558651724
100	50	30	35	513.3043689216611	50.73616206528667
100	50	30	40	1169.24736941941	64.6507862440374
100	50	30	45	2257.546281124193	76.18513605720958
100	50	30	50	3132.543023352556	80.4072854320212
100	50	30	55	4146.460621448037	90.31513286338588
100	50	30	60	4468.96249952401	102.0215798188017
100	55	-30	-10	7.43223829750034	6.801552441289424
100	55	-30	-5	8.919215533919255	8.819319105585821
100	55	-30	0	12.086189628451905	11.65315950512124
100	55	-30	5	17.99922857537071	15.297432628285756
100	55	-30	10	28.126587063112197	19.46849573814385
100	55	-30	15	41.7152964873659	23.81772858982316
100	55	-30	20	57.976239562908674	28.57845534997029
100	55	-30	25	85.44612293843622	34.43692837654218
100	55	-30	30	158.47465476083565	42.54216660844475
100	55	-30	35	543.0303553989169	55.67308116419549
100	55	-30	40	838.8760533082083	63.87450228241943
100	55	-30	45	2478.881199153064	77.38240885239574
100	55	-30	50	4091.4476639841578	88.33204933271642
100	55	-30	55	5334.546476777458	102.38803685580994
100	55	-30	60	6134.707947252938	121.9709484942774
100	55	-20	-10	7.180504867528795	5.181015809833649
100	55	-20	-5	8.141646890332732	6.6428124008195
100	55	-20	0	10.58244831121645	9.18013356143997
100	55	-20	5	15.975263795385862	13.125154620876186
100	55	-20	10	26.075374264364147	17.911385667468096
100	55	-20	15	38.50651928213551	22.62433971206427
100	55	-20	20	54.55819565457584	27.22863783207517
100	55	-20	25	80.48300712292004	32.622889570474534
100	55	-20	30	144.90164039702677	39.86144203085322
100	55	-20	35	484.5464954092406	53.16447473889642
100	55	-20	40	803.1939161972364	62.13146569634711
100	55	-20	45	2964.862574636332	76.80007009997583
100	55	-20	50	3716.388027908752	83.52396688524217
100	55	-20	55	4628.284173701789	92.49924202354416
100	55	-20	60	5201.772548536324	106.4211231308352
100	55	-10	-10	7.04670906316704	3.9497094467030553
100	55	-10	-5	7.530742574123303	4.746808586459968
100	55	-10	0	8.958098302858518	6.456258398241114
100	55	-10	5	12.825210497080212	9.654617912001994
100	55	-10	10	21.94303370623437	14.904794666961694
100	55	-10	15	36.64929698652742	21.0180483142337
100	55	-10	20	52.63861536302493	26.132803795321674
100	55	-10	25	75.09083473698962	30.661675827479502
100	55	-10	30	160.52461328438778	38.95156633217027
100	55	-10	35	477.5352078918833	51.56647297287171
100	55	-10	40	800.9673975403424	60.73978918076703
100	55	-10	45	2745.567289888952	74.87449963952456
100	55	-10	50	3682.416847772344	81.93421053703665
100	55	-10	55	4184.81839724575	88.18642896024616
100	55	-10	60	4836.271682919825	99.54568941598625
100	55	0	-10	7.113400973950991	3.3293677557538275
100	55	0	-5	7.297914510100693	3.61386672558422
100	55	0	0	8.017764846246154	4.582896144063493
100	55	0	5	10.328412786910633	6.55686763395694
100	55	0	10	17.735415421146826	11.281804565245032
100	55	0	15	31.870936025546555	17.77350753048648
100	55	0	20	51.27473902548744	24.484019524191943
100	55	0	25	84.89934987047376	30.54649623904153
100	55	0	30	203.05793532957867	39.25519837521625
100	55	0	35	542.1305498032531	51.74634950194893
100	55	0	40	884.6055935180901	61.03086038222998
100	55	0	45	3555.6780154281623	77.76431640968165
100	55	0	50	3779.2816633760494	80.87159768844404
100	55	0	55	4074.271486091096	86.5173035419918
100	55	0	60	4741.637507046011	94.22127377380276
100	55	10	-10	7.3046328906426625	3.0941715010263247
100	55	10	-5	7.372660237130396	3.219049163389605
100	55	10	0	7.685052827225713	3.5742837306643613
100	55	10	5	9.130521796345324	5.007649567260548
100	55	10	10	13.789612675494888	8.066150396925345
100	55	10	15	26.149885280469636	14.658804699887762
100	55	10	20	45.49388774438251	21.16729386089036
100	55	10	25	88.97014236235894	28.862525582666983
100	55	10	30	242.94146874350804	39.34456531567254
100	55	10	35	637.3584126217331	53.78772720159709
100	55	10	40	973.665427196762	61.910950985422446
100	55	10	45	3353.5376579460863	77.9714790107342
100	55	10	50	4073.9225855364193	82.52620228814935
100	55	10	55	4669.777476100283	86.96016776046207
100	55	10	60	4583.648539644911	94.66410911148476
100	55	20	-10	7.464025704486922	3.0361197249924192
100	55	20	-5	7.502451294641164	3.0844833628499395
100	55	20	0	7.639915718091427	3.2336629825406558
100	55	20	5	8.594591260833063	4.243542253926563
100	55	20	10	11.305168638653733	6.351282484565446
100	55	20	15	18.97354437197429	10.757711266476766
100	55	20	20	36.21327306953466	17.649312516674826
100	55	20	25	81.06708541233141	26.008698238826373
100	55	20	30	212.26961878435048	37.51042848557897
100	55	20	35	605.9238524424198	53.03116872531647
100	55	20	40	1001.1377219081196	62.35274061300831
100	55	20	45	3861.800928412911	79.27331035702795
100	55	20	50	4047.2650569363	82.16734869805441
100	55	20	55	3904.867871535585	90.5412303327468
100	55	20	60	4683.060429411708	100.7202241290591
100	55	30	-10	7.611951903622782	3.0254182853792435
100	55	30	-5	7.61458891315835	3.058760545224012
100	55	30	0	7.711576106218509	3.160714865029936
100	55	30	5	8.450372021008704	4.023313303951793
100	55	30	10	10.325812167872266	5.661364211114342
100	55	30	15	15.954383234883805	9.112170700913506
100	55	30	20	29.22528473558712	14.743628967321266
100	55	30	25	61.47052724135236	21.273879015749184
100	55	30	30	217.21550850094016	34.61613411702132
100	55	30	35	635.1872598202688	52.82972222544683
100	55	30	40	962.2509350355672	61.72591932889775
100	55	30	45	4042.5239765003817	79.47337041723003
100	55	30	50	4109.761951347844	82.91489993604452
100	55	30	55	4943.42659894794	97.63830213643163
100	55	30	60	5285.4251618125945	113.98265865248642
100	60	-30	-10	6.1903990896015495	5.222116244740798
100	60	-30	-5	7.333059693591597	6.6372933722917
100	60	-30	0	9.745413722743566	9.10179124181824
100	60	-30	5	14.96041718018396	12.81901189975276
100	60	-30	10	24.17164037981329	17.612626206907144
100	60	-30	15	37.042554572863054	22.833632363004163
100	60	-30	20	52.41476338056461	28.18773860655308
100	60	-30	25	75.09860503683838	33.96754418323502
100	60	-30	30	143.53581850451332	40.92572569678605
100	60	-30	35	600.037974075551	55.09143259953026
100	60	-30	40	828.4467127805412	64.40294390319
100	60	-30	45	2197.1262714147792	79.26973847228348
100	60	-30	50	3583.537430269817	89.82789632524675
100	60	-30	55	4250.986759217985	99.41163227117003
100	60	-30	60	5132.9154943355925	113.87542573504231
100	60	-20	-10	5.458787595903008	3.964114443395249
100	60	-20	-5	6.11229267510119	4.811056192851327
100	60	-20	0	7.643970606118031	6.285316415200228
100	60	-20	5	11.524192306568596	9.459956841066218
100	60	-20	10	20.46262642960782	14.67922790122295
100	60	-20	15	34.39726916865892	20.927545511851115
100	60	-20	20	51.831636354552536	27.18310823439005
100	60	-20	25	76.90917138692326	33.057475717488785
100	60	-20	30	151.3149668804352	39.50820976147274
100	60	-20	35	599.7419893264588	54.18234437425247
100	60	-20	40	825.8389563121323	63.45913737604874
100	60	-20	45	2391.9351111690085	78.36742819406513
100	60	-20	50	3513.190769858644	88.24457324930387
100	60	-20	55	4282.100614027973	96.36723034563974
100	60	-20	60	4665.984546070327	106.79546724753676
100	60	-10	-10	5.076747317001718	3.31775392912903
100	60	-10	-5	5.313156500788958	3.62219426071693
100	60	-10	0	6.0049352866359165	4.370286701046642
100	60	-10	5	8.524350495983834	6.476036224253868
100	60	-10	10	15.953674144990028	11.159210895350558
100	60	-10	15	30.739625359433187	18.210821692105803
100	60	-10	20	50.91071259768115	25.817025104330337
100	60	-10	25	82.95932638462314	32.35038546334904
100	60	-10	30	227.7822192784376	41.18223057707823
100	60	-10	35	620.645089781873	54.27195887544013
100	60	-10	40	859.2395667502154	63.30642653994582
100	60	-10	45	3159.3934251906576	82.58143361979468
100	60	-10	50	3937.099756066819	88.87116958566351
100	60	-10	55	4148.9779943357535	92.93813105481436
100	60	-10	60	4351.126580010747	100.79669687488384
100	60	0	-10	4.957972982260119	3.0980730581885574
100	60	0	-5	5.04274076531153	3.20310753933522
100	60	0	0	5.363573759804961	3.560256168646176
100	60	0	5	6.945496406827987	5.017799282831572
100	60	0	10	11.424810359144944	8.093130590469773
100	60	0	15	24.09437096203077	14.577346181738069
100	60	0	20	46.80847927039858	23.73648709251237
100	60	0	25	81.07905386393934	30.59313972019713
100	60	0	30	290.4471538487685	41.934241627419446
100	60	0	35	635.314732443585	54.625040705495806
100	60	0	40	953.2082778742578	64.07081116814823
100	60	0	45	3612.90169803008	84.82141309998339
100	60	0	50	4311.702408912702	89.98977995026408
100	60	0	55	4602.106317808957	92.81781388761983
100	60	0	60	4728.326581360277	102.42373417963938
100	60	10	-10	4.936654288326713	3.043643922714529
100	60	10	-5	4.964261514981196	3.083172253492515
100	60	10	0	5.098237337542779	3.226594929422416
100	60	10	5	6.073220750965981	4.195732987111186
100	60	10	10	9.14932629891926	6.482010510443413
100	60	10	15	17.10899455153694	10.73278181194694
100	60	10	20	37.981878711731696	19.8913186304026
100	60	10	25	74.71212751167256	28.39024528780428
100	60	10	30	295.68138543630744	41.42012932211999
100	60	10	35	650.0807777799811	54.80616676459046
100	60	10	40	1005.3090830741692	64.75252338189436
100	60	10	45	3573.71855229046	84.21402750033616
100	60	10	50	4232.865688360815	89.44613972209852
100	60	10	55	4899.661157410491	94.95859837378411
100	60	10	60	5261.4613459011725	103.0853341218792
100	60	20	-10	4.931137526871927	3.024668407167394
100	60	20	-5	4.962000448059234	3.0535444004410026
100	60	20	0	5.0764338632678925	3.15030358341046
100	60	20	5	5.929210330571165	4.037733186869269
