MSFT.O,AAPL.O,NVDA.O,AMZN.O,META.O,GOOGL.O
0.624059,-0.376169,-1.263264,-3.67763,-1.566311,-1.605638
0.171086,3.071742,0.35824,0.479151,0.991261,0.244945
0.341588,0.425743,-1.019888,-0.244469,0.63283,-0.389269
-0.648936,0.226757,-1.494075,0.202711,-0.564682,-1.050566
-0.974408,-0.02951,-1.359833,-2.204173,-3.742901,-0.55736
1.124567,-0.75765,1.458112,1.19485,2.011263,1.227563
-0.513259,0.713861,0.07839,-1.147181,0.460042,0.765991
0.343938,0.206734,1.51436,0.308642,0.74578,0.670836
1.799486,-0.815404,-1.851852,1.944615,1.181818,1.361193
-0.968013,0.099049,-0.995807,-2.058433,-1.424721,-1.342914
-1.062473,1.563428,-0.423504,-0.268105,1.940104,-1.019639
1.116838,-0.867108,0.584795,1.415196,0.312939,1.224669
-2.209006,-3.813268,-2.167019,-1.913409,-1.674413,-2.200795
0.803649,2.942679,0.189087,0.397602,2.033152,0.452798
0.064641,-0.635236,-0.161769,-0.430061,0.266531,-0.015309
-0.172265,0.639297,-0.351067,0.192654,0.050633,0.102074
-0.992235,-1.558313,-0.97561,-1.544473,-3.150304,-1.492157
-0.305011,0.725953,-0.437876,0.29925,0.692358,0.215655
0.721154,-0.28028,0.219901,1.359882,0.467047,0.924459
0.0,0.0,-0.603401,-0.167317,0.148502,0.260981
-1.215014,-0.873319,-1.076159,-1.620112,-1.631101,-2.327401
2.745443,2.075949,1.868898,1.80453,1.612269,1.67915
-1.988029,0.218254,-1.916758,-2.27146,-2.076883,-2.215027
-3.969466,-0.287072,-5.946399,-1.26201,-3.952048,-2.736462
-0.863048,-0.913333,-0.356189,-1.586435,0.109724,-1.880437
0.183276,-1.062018,2.323503,0.606951,0.82203,0.723268
-1.166247,-1.225316,1.54294,-0.758976,-0.516375,-1.450728
-1.110597,-1.312282,0.057339,-1.01644,-0.792241,-0.704603
2.082358,1.464783,-0.17192,0.257545,4.571114,-2.598152
1.0314,2.139859,0.861079,0.846397,1.316656,1.799338
1.814882,2.71652,4.26864,2.978348,2.261209,1.061272
-1.114082,0.507466,-2.347162,-0.748422,-0.406659,0.866123
1.442091,1.786581,2.207937,0.067099,2.130917,2.019569
2.465571,0.372031,1.066448,-8.340252,0.787106,-0.857943
-0.476913,-0.104543,0.054113,1.013725,-0.483451,0.178539
1.263341,1.550756,2.379665,1.938132,0.610364,1.647632
0.27963,0.562114,-0.660328,-0.49731,-6.07899,-0.087666
-1.222651,-0.335383,-0.611539,1.682987,-2.306881,0.325902
1.954397,0.953449,4.547887,2.136624,1.187424,1.356489
1.043663,1.296296,1.688843,0.085118,-1.480197,-0.721996
0.27403,-0.731261,1.308505,-0.951851,2.544667,0.074498
0.609628,0.239411,0.0,-2.07721,-1.227561,-1.460501
1.755119,0.284769,0.447094,0.040469,0.574636,-0.766256
-0.041068,0.285189,-2.126607,1.085491,0.451767,0.023564
0.431389,-0.165122,1.162203,1.750817,-0.793651,1.161611
-0.040908,0.799412,-1.198801,2.261479,-0.52,0.548161
-0.184162,1.412944,-0.682508,-0.160251,0.147433,-0.54161
1.701517,1.411236,-0.483584,1.595454,-0.629015,-0.324227
-0.060472,1.20546,1.202046,3.583165,0.848485,-0.224642
-0.242033,-0.166404,-0.45489,-1.455067,-0.854701,-1.540013
-0.828953,1.29836,2.41178,0.581953,0.134698,-0.389653
-1.066886,-0.692821,-0.371839,0.495491,-1.358623,0.494022
0.995438,1.430191,1.649175,1.224965,0.368199,-0.628655
-1.478439,0.137563,0.565388,0.632299,0.203804,0.391717
-0.812839,1.850262,0.611098,0.904909,0.352542,0.291267
-0.252154,-0.864067,-0.048591,-0.178763,2.188893,0.319646
0.589846,1.190476,1.6772,-0.438754,2.631231,-0.27311
0.125654,-0.058824,0.262969,1.519921,0.103066,0.246472
1.694206,-3.245607,-1.8598,-3.732577,-3.346203,-1.717418
-0.329083,-0.382376,0.145773,0.095092,0.479361,-0.196424
-0.784152,1.134084,2.571567,-3.006344,-0.768619,-0.300785
1.580699,-0.379539,-0.89877,0.135861,0.480769,1.044751
-0.859951,-0.424279,0.572792,-1.356766,1.48857,-2.672417
-1.497315,-2.26087,-1.281443,-1.916003,0.209534,0.501818
-0.220149,1.530249,-0.336538,1.911036,0.418191,1.013698
-1.449884,-1.901507,-2.219006,-2.1312,-0.858928,-1.505288
0.575693,-0.294774,-0.049334,0.496992,2.034655,0.770775
-0.466398,-1.693245,-3.109576,-0.013014,0.12865,-1.992069
-0.596379,-1.371548,-0.305655,-0.406742,-1.079275,-1.087227
-3.235483,-1.367521,-1.149719,-3.597216,-2.987401,-3.427419
1.284322,2.496604,4.109589,1.294652,1.901192,1.664124
3.891561,2.961338,0.397219,-0.38477,3.008803,1.61319
0.294613,-0.772304,0.98912,0.728848,1.887755,1.053204
0.671423,1.037753,1.762977,2.214071,1.965448,2.357511
0.979575,-0.35417,-0.625602,-0.083187,-1.031308,1.21548
-0.639835,-0.470944,-0.387409,-1.062736,0.198487,-0.341519
-0.540091,1.767699,0.097229,1.999802,0.00619,0.85486
-0.898079,-0.070182,-0.145702,0.954415,-0.934695,-0.777441
-0.906217,-1.220262,-0.924125,-0.557621,-0.99975,-0.377808
-1.21225,-1.901884,-1.570938,0.016113,-1.514769,-0.8631
0.667384,-0.951259,0.399002,-0.589657,0.551141,-0.209173
-0.930282,-2.817159,-1.689021,-2.051731,-1.606119,-1.905391
-1.457097,0.009412,-3.031834,-2.283332,-1.347325,-2.467947
1.270537,1.402221,-0.286608,1.059975,0.0,-0.294094
2.941813,3.842227,3.788869,0.6836,2.659225,0.348411
-0.840513,0.107248,0.40282,-1.174865,-0.556444,-1.221124
-1.250265,-2.464066,-1.253761,-1.859024,-1.312066,-0.730947
-0.525751,0.887872,-0.177755,1.14272,-0.351929,0.953607
-0.862906,-0.381056,0.43246,-0.498745,-0.222368,0.823037
-1.03362,-2.714026,-0.70922,-2.155011,-2.92344,-0.379499
1.671064,-0.777008,1.836735,1.320788,1.525996,1.278744
0.324394,2.575715,0.300601,-0.447135,1.409949,-0.10089
-1.013149,0.763429,1.398601,2.698314,0.655824,2.049261
2.635017,2.601552,1.724138,4.396972,1.185822,3.249486
0.10609,0.516014,0.290557,0.667053,0.231809,0.865438
-0.360322,0.106213,-0.458716,-0.873908,-0.430425,-0.965034
-9.25335,-3.501326,-4.778074,-0.93974,-2.213046,-2.893501
-3.445851,5.653289,-1.630158,-0.925835,0.60702,-1.680769
1.990774,3.113347,2.433972,2.589582,2.308499,0.156119
-3.832421,-1.463415,-2.906977,13.711592,-2.679487,4.738616
2.178218,1.254694,2.160896,2.803712,-1.211962,-0.995256
0.775194,0.016859,2.497452,-0.252421,0.54674,0.206689
0.576923,0.766962,0.248633,0.330078,0.30504,-1.350084
1.457935,0.71094,1.612103,2.505826,-0.019833,0.708991
-0.094229,-0.842088,-0.414938,0.104309,-1.51425,0.763452
-0.117897,0.664256,-0.098039,-0.993908,-0.040285,-0.860688
0.566572,1.921149,2.79686,0.657114,1.007523,2.055623
-0.516432,2.343878,-0.668258,0.575075,1.755553,-0.399882
1.675319,1.265215,7.160019,0.541131,-0.365965,1.488848
1.810165,0.490274,0.044843,1.235517,-0.642792,0.943206
0.045589,0.590179,0.291349,-1.676139,-0.184843,-1.115828
-0.114732,0.692326,-1.139665,-0.548704,1.468254,-0.43302
-0.068918,-0.205881,0.248644,1.506548,3.532786,0.700267
0.816092,0.813546,0.721533,1.230887,0.598086,-0.850947
0.672671,2.706668,-0.783524,-0.917479,-1.320483,-1.255076
-0.1359,-0.62406,1.060469,-0.407745,-0.494673,0.682243
-0.226809,-2.557313,-0.76199,1.790856,1.414914,1.611436
0.147761,1.261744,0.271003,-0.14791,1.068376,2.185153
-0.465327,-1.499061,-0.630631,-1.205821,-1.790822,0.597186
0.068415,0.490425,2.425204,1.445444,0.987717,2.202158
-1.367366,0.209156,-1.83669,-0.270968,-0.188088,0.656499
-0.519871,-0.63389,1.127142,-0.491407,1.626884,-0.080339
0.127744,-1.657072,1.917075,1.33518,0.389394,0.536891
-1.739736,0.150305,-1.35608,-1.99572,-1.483807,-1.46792
1.156752,0.42654,0.266075,-0.402536,-0.706206,0.209461
-1.913652,-2.068586,1.702786,-2.390638,-2.379154,-2.482146
-0.118963,-1.823147,-0.500109,-0.849774,0.02579,-0.743056
-2.286803,1.807919,-0.917832,2.148102,1.753255,0.986161
0.877621,-0.691041,0.132333,-0.977982,-1.114912,-1.455887
0.434993,1.100413,1.189427,0.747477,0.025625,1.562387
0.324832,1.672669,1.218981,-0.383019,1.658768,-0.717541
1.930687,1.12563,-1.634409,0.864433,1.946702,1.53333
-0.505882,-0.758932,1.508526,-0.505151,2.274132,-0.439805
1.407118,-1.251029,1.098428,1.406602,1.268882,0.227083
-0.058302,1.040508,-3.238176,-0.893022,0.75179,0.074343
0.105005,-0.408773,-1.365037,-0.27192,1.042284,2.152573
-3.356643,-2.612677,-6.071429,-0.836697,-2.801547,-1.824982
-0.602991,0.697034,-0.356464,-0.973151,0.108538,-0.592593
-0.582383,-0.796845,1.97949,0.873826,0.349355,-1.080477
-0.024408,2.53144,0.420954,1.087543,-0.12605,0.642992
-0.744629,-1.535174,-2.538426,-0.664727,-1.177955,-1.146783
0.159882,-0.14466,0.406213,-0.495834,-0.668978,-0.939246
-1.055992,0.861167,0.237982,0.538818,-0.134697,-1.488653
3.114917,1.619853,2.872745,1.28677,1.085157,0.487706
-0.036105,-1.052218,0.900069,-0.697539,-0.14556,0.167295
-0.264869,-0.325371,0.73193,1.81352,-0.054665,0.730463
0.144858,0.764331,2.29337,0.613851,-0.127621,-0.149406
0.578592,0.426675,1.043285,-0.232049,-0.158209,0.094887
0.095877,-0.196696,-0.922671,-0.075787,1.18235,0.01823
-0.26341,-0.433583,-0.842572,0.719217,0.60836,-1.614902
1.452581,0.380048,1.207513,-0.431046,-0.969886,0.233428
-0.224825,-0.481148,-0.618648,0.675447,-0.477601,0.458376
-1.292694,-1.125466,-1.289462,-2.714745,-1.864901,-1.983368
3.099844,2.284569,-0.495495,3.714453,2.865986,2.213087
-0.629297,-0.540752,-0.158443,0.428744,0.637863,-0.29475
0.820922,1.347412,1.1562,-0.352779,1.207845,1.152093
0.825869,0.816358,-0.403407,0.048743,-2.623183,1.507702
10.452238,0.470425,-0.855086,14.131132,-1.067832,2.906038
0.334239,1.819159,0.771675,-1.469333,0.466086,-1.314367
2.342286,-1.575575,0.472973,-2.109175,-1.501648,-0.309122
-0.193266,-1.470588,-0.739744,0.013976,-0.266485,-0.528022
-0.856095,-2.712998,0.248419,-1.767706,-2.106506,-2.247992
0.030839,3.036356,2.500563,0.258429,0.279294,0.435519
-0.852944,-0.193874,-0.615385,0.040201,-0.227877,0.304812
-1.3267,-2.253302,-2.565237,-0.437311,-1.586093,-1.77176
-2.773109,-0.627981,0.317749,-0.496213,0.696235,-1.466729
0.907519,0.615951,1.764706,1.856359,0.416133,1.30074
2.248394,1.884081,-7.40329,1.595296,0.108384,1.274814
-0.795812,-1.018649,-0.936375,-0.193687,-0.636862,-0.577466
-0.042221,-0.360196,0.969462,-0.422779,-0.705038,-1.291729
0.580781,0.115203,0.576092,-0.962832,1.265169,0.141073
2.299213,2.333148,1.622912,1.267365,3.735339,1.799848
-0.872332,-0.139589,0.04697,-1.452762,-1.167506,-0.493445
-0.590123,1.102741,-0.140845,-0.178404,0.571997,0.032937
-0.249948,-0.092173,-0.622943,-0.830119,-0.3091,0.477436
0.0,-0.007688,0.0,0.509829,-0.099219,0.588043
-0.336276,1.022605,-0.712928,1.833152,-0.086903,0.778266
-1.096584,0.875257,-0.143609,-0.92672,0.074553,-0.411271
-0.660981,-2.203108,-0.623202,-0.50511,-1.496151,-1.321864
2.189311,1.870853,5.354559,1.398453,1.53148,1.290228
-0.336064,-0.200689,1.373626,-1.124195,-0.502793,-0.01263
-1.243414,-1.138261,-0.045167,0.623579,-1.19159,-1.598759
0.789586,0.195732,1.129688,0.393728,1.389064,0.713343
-0.656362,-0.440495,-1.988382,0.016244,0.19305,0.863058
-0.14919,0.123115,-1.071347,1.299334,2.479955,0.241899
-1.045891,-0.584076,1.797235,-1.330768,-0.473071,-0.64831
-0.474547,-0.548856,0.769579,-0.889085,0.109689,-0.391524
-0.8886,-0.660707,-2.291105,-0.808057,-1.789627,-1.100941
-0.17494,-0.29734,0.505747,0.467532,0.0,-0.242879
2.102957,1.145817,-1.784081,1.243302,1.847031,1.925631
-0.364729,-0.225016,1.071262,0.510713,-0.401655,-0.463265
-1.012059,-1.104285,-2.718894,-0.704437,-0.366614,-0.467239
-1.076789,-0.196587,-0.189484,-1.453759,-1.005765,-0.816483
0.780649,0.535771,1.233982,0.847358,0.433651,0.344383
0.305477,-0.23511,1.172058,0.128727,0.900567,0.317507
1.631499,0.455617,1.668211,2.706809,1.363247,1.752653
-1.327055,-1.000938,-0.319052,-1.017319,-0.476449,0.240929
0.281996,0.797788,-0.434385,0.315,2.702703,0.38743
-0.692191,-0.45451,-2.548794,2.223292,3.705452,0.662879
-0.598998,0.850193,-0.989632,-1.154734,1.115157,-0.855535
0.03287,-0.476153,0.761542,-0.167861,-0.990322,-0.110998
-0.854326,-0.588235,-2.031176,-0.454442,0.034099,-0.876423
-1.966416,-1.751479,-2.989392,-1.880849,-2.511078,-2.135392
-0.495831,0.718702,-0.049702,0.984041,-0.040793,-0.223557
0.668177,0.936815,1.442069,0.760211,1.335043,0.603659
-0.101249,-0.126382,0.098039,0.073161,0.431481,0.743604
-0.022523,-0.347991,-1.22429,-0.381531,0.303603,-0.314247
-0.202748,-0.246032,-1.883986,0.155949,-0.376927,0.808255
-0.13544,-2.482298,-0.707428,-1.607437,-1.800046,-1.514463
0.632911,-2.039651,-1.221374,1.091459,0.268535,0.544582
0.202156,2.67344,1.751674,2.099496,2.41034,2.104104
2.084734,1.930565,0.658228,2.719217,2.444571,2.808797
0.17567,-0.03979,0.050302,2.195052,-0.466149,2.177601
0.306883,0.963299,-0.703871,-0.940782,0.089206,-0.03766
1.966783,1.332597,2.227848,3.098506,1.214349,3.051579
-0.085727,0.863746,-0.594354,1.583663,4.534948,16.258433
0.643501,1.89014,-1.843548,1.053808,3.095714,-0.969098
0.767263,-0.99947,0.456853,-0.020488,0.490246,0.362277
-3.680203,-4.229446,-1.945427,0.055328,-1.372091,-0.035953
1.251647,-0.047916,1.262561,-1.247261,-1.648805,-2.930514
-0.368684,-0.527325,-1.170483,9.797171,1.582146,-2.95822
-1.284284,-1.389558,-0.566426,0.375883,-2.867457,0.534539
-0.022051,0.496864,2.175039,-1.012401,1.189338,0.21116
2.09528,-0.316097,1.216422,0.564607,1.784028,0.26832
1.274573,-0.504106,0.250376,1.466919,-1.835241,0.473217
-0.383959,-0.874397,-0.34965,-0.113645,-1.260372,-1.062357
0.235546,-2.357791,1.704261,-0.208897,0.138283,1.098099
1.559496,-3.208376,0.394283,-0.585014,-0.08498,-0.517511
0.08414,0.662945,1.030928,0.960707,2.5303,1.816175
-2.017654,0.216638,-0.631681,-1.405933,-1.368727,-0.466367
0.2574,0.338748,12.371638,-1.291882,-0.862069,-0.859509
1.262302,3.635734,3.481288,0.264054,-0.159067,-0.188143
-1.943799,-5.203809,-0.504626,0.660305,-0.562931,4.095666
0.711054,1.541986,0.253593,-0.293861,0.608844,0.169492
-0.021395,-0.078098,-0.84317,0.71305,-0.80688,-0.717312
0.577787,0.70343,0.085034,0.351169,1.059617,0.4166
0.680851,1.03484,-0.637213,0.696117,-0.518958,0.687584
0.549451,-0.563332,-0.908508,-0.037368,1.320132,-0.775093
-1.396234,-1.27897,-0.389948,-0.392509,0.147105,0.770984
-2.038189,-2.051995,-3.610265,-3.216243,-4.983737,-2.097862
-5.672361,-6.116289,-3.113718,-4.131606,-4.969081,-5.217225
-3.227304,-2.496218,-3.539823,-6.289563,-4.613061,-4.024657
-2.903071,0.601241,-2.076292,0.647431,1.108539,-0.912459
5.534964,5.735493,7.544379,7.376118,5.048193,7.717929
2.786233,2.944662,3.759743,3.514588,2.913178,1.245945
0.068337,0.327666,0.441891,-0.069448,1.426502,-1.238098
-0.933303,-0.467826,-1.099868,-0.988398,-1.736073,-1.79933
-3.90625,-4.46967,-4.092527,-3.187818,-2.460025,-2.818684
3.682449,4.288897,3.014842,2.821525,3.04941,2.438211
0.322878,-1.753605,0.270149,-1.141906,-1.935699,-1.218775
-2.045977,-0.996648,-2.33498,-1.133302,0.124787,-1.269916
3.00399,2.782099,4.275862,3.715431,1.43893,2.37217
-1.868307,-1.923248,-1.984127,-0.125594,1.016419,-0.072995
0.510796,2.197004,1.574449,1.035036,1.702786,1.192086
0.4389,1.456871,0.310009,1.378676,0.076104,0.648154
-1.01196,0.963138,0.1766,-1.522363,0.282455,-0.431863
2.184015,0.841211,1.101807,0.189881,0.639151,1.931123
0.727603,0.111799,0.697472,0.961005,0.592034,0.067662
-0.112867,-2.138991,0.909091,2.176757,0.952381,0.924089
-1.740113,-0.41257,-0.0858,0.257947,0.0636,-1.600488
1.448942,1.551344,1.030485,1.504831,1.21822,0.916904
-0.476083,-1.571044,-2.719932,-1.821696,-2.710623,-2.066029
-0.068337,0.811287,0.480559,-0.432764,1.086489,0.013778
0.091178,0.594822,1.913043,-0.432779,0.468235,0.247976
0.068322,-0.252174,0.725256,-1.779859,-1.737104,-2.253745
-1.47929,-1.978903,-1.313003,-3.851216,-3.837447,-2.483793
0.3465,-3.006048,1.759657,-1.585129,-2.847214,-0.262715
1.887661,1.136989,3.964572,3.189066,3.72678,2.53128
0.790782,-0.652765,-1.947262,1.72498,1.167964,0.568636
2.151984,0.73006,2.606537,2.269934,1.231446,2.334891
2.326092,0.362384,2.5,2.091862,2.107092,2.235955
0.257345,0.478426,1.29819,-1.140377,-1.287097,-0.005955
0.106952,-0.476148,1.048544,0.829798,-0.431034,-0.244178
1.388889,-1.155443,0.57648,-1.620106,0.075758,-0.447761
-0.716544,2.392694,-0.382117,1.245405,0.832702,0.635682
-0.233496,-0.463789,1.074031,1.924787,1.093951,0.773196
-0.234043,0.170251,0.189753,-0.234464,-0.148525,0.996408
-0.447857,-1.413364,3.636364,-0.741483,-0.053124,-0.403999
0.706941,1.497142,0.255848,3.232201,2.009142,1.853294
1.063603,-0.733059,1.567627,1.479269,1.646519,0.331881
0.23153,0.621398,-0.179469,0.41874,0.953455,0.66588
0.314994,1.82583,-0.143833,-2.140801,-1.49284,-2.850204
-1.193218,-0.00879,-1.296363,-0.911068,0.113402,-1.205882
1.758475,1.529536,3.611821,1.464635,2.636186,1.390295
10.077035,3.099567,0.669014,6.227944,2.528344,5.606777
2.610176,-3.191132,-0.454704,1.599252,1.54614,1.639025
-1.032258,-0.633241,-0.070274,0.394341,-0.067457,0.23252
0.540138,4.120471,0.80872,0.99671,0.48216,0.559483
-1.148574,1.056427,-3.453087,1.531356,0.652591,1.076101
-1.349325,-0.854559,2.492775,-0.103743,-2.7746,-1.001544
1.139818,1.405858,1.163201,0.391436,1.314112,1.403599
1.709241,1.147054,-0.696864,-0.483807,-0.706611,0.144435
0.461681,-0.46504,-1.649123,2.501159,1.325795,0.866697
-0.036765,-0.459016,-1.141634,2.293471,4.637291,0.709642
0.993012,0.115779,13.857813,0.567376,-1.530894,0.122261
-1.383831,-0.404758,-0.44374,-0.58844,-0.564919,-0.896796
-1.200148,-3.151696,-1.91022,0.639216,1.333459,0.462393
0.261633,-0.565214,-0.97371,2.057058,1.019368,0.921847
-0.615098,-0.335888,-0.360538,-1.136279,-0.908174,-1.139497
-0.900225,-2.920843,-1.973684,-3.493089,-3.767821,-2.175723
1.750568,1.633434,2.013423,0.850004,0.08658,1.398516
-0.809077,-0.424787,0.0,-0.696192,1.047674,-0.591669
1.661318,3.166505,2.450658,3.146277,2.511177,1.880747
0.167131,1.270356,0.290042,-0.342104,-1.401132,-0.00921
0.463478,0.437784,0.867609,1.085789,0.997553,2.244914
0.0,-1.299246,-1.497292,1.576782,-0.344763,-0.03861
0.110722,0.95966,0.808538,-1.154656,-1.13137,-0.910261
-1.032258,-0.715007,-0.128329,0.624302,-0.312086,-0.048075
0.447011,-0.186393,0.835207,-0.307993,0.037947,0.352287
0.778787,0.415924,1.05129,-1.256572,-1.147463,-1.181393
1.600736,-0.811496,3.247163,2.145006,2.762855,2.74497
-0.018109,-0.903358,-0.763359,-0.44915,-0.980209,-0.757856
-1.829379,-0.928793,-0.215385,-1.443766,-1.593287,-1.240599
3.154982,3.324653,4.070305,0.959099,1.724468,1.433221
-0.178859,-0.630093,-1.896296,-0.417757,-0.536824,-0.798244
-0.035836,-0.042273,1.359106,1.119687,0.833254,0.278141
-1.451873,-2.207562,-2.532777,-1.851387,-1.774815,-1.624223
0.527465,0.475696,0.825436,-0.371546,0.783939,-0.329159
-2.189253,-2.573814,-1.485749,-3.347325,-3.130336,-1.265723
1.99778,-0.618484,0.24623,2.77435,2.48727,1.615096
0.108814,-1.769203,1.228124,0.110957,-0.105102,-0.321295
1.684783,0.7693,0.606612,2.600814,2.142516,2.170796
-0.766079,-2.119634,-1.507386,-0.757654,-0.533758,-0.870472
-2.818671,-2.706919,-1.622283,-0.9707,-2.052344,-1.686087
1.293183,1.226068,2.349098,0.055711,0.701653,0.5219
0.948386,-0.093171,0.106399,-0.204662,0.706309,0.832019
0.849142,1.286953,0.379593,0.082937,-0.834044,0.179891
-0.268721,-0.534021,0.347905,-0.13711,0.372742,-0.347426
0.502964,-1.120059,-0.090443,1.872388,0.866502,2.141439
1.072386,1.797416,1.629451,2.779917,1.255546,1.498261
-0.424403,-1.305867,-0.861045,-0.706082,-0.969607,-0.46098
-1.473983,-1.919493,-1.287811,-1.912723,-1.46865,-1.555106
-1.225667,0.085503,-1.790049,-5.755374,-2.331359,-2.386859
0.456204,-2.505933,1.606426,-0.502363,0.498924,0.275203
-1.81653,-1.956966,-4.134995,-0.17987,0.233622,-0.288892
-3.478261,-4.220457,-3.964478,-3.905793,-4.904341,-2.41397
0.30669,0.528771,-2.146631,-0.146396,-0.602533,-1.361673
-0.057328,1.619224,0.168748,1.760975,0.184938,0.295522
0.917782,1.451335,1.684636,0.024282,1.907497,1.673783
-2.159909,-2.571028,-3.048376,-5.839227,-3.954916,-3.457482
2.846631,2.187083,-2.016405,1.923308,3.069992,1.642648
-3.991715,-2.401527,-5.441228,-3.848229,-3.456338,-2.857573
-0.843303,-0.483888,0.811509,0.754148,0.30536,1.209025
0.454905,0.134492,0.548847,-0.471731,-0.95528,-0.072315
-0.610356,-0.506251,1.164483,0.56841,-0.201378,1.128646
3.585578,5.316719,2.338129,3.714653,4.014443,2.585768
-0.956206,-1.952278,-0.105448,0.025152,-0.949561,-1.588281
0.733732,0.553097,0.985222,0.791243,0.340171,0.023173
-1.82097,-6.570657,-1.184669,-2.977131,-2.968975,-2.209079
1.630223,0.717191,-1.093089,8.914031,15.52144,4.281056
5.830372,3.45414,4.420677,-7.609979,2.841169,1.743953
-0.68978,-0.934867,0.034141,-2.076661,2.566616,1.237276
-3.125571,-2.022192,-4.232082,-3.950871,-0.417065,1.315568
-1.584906,1.979255,0.498931,-3.809093,-1.675246,-4.037597
-0.306748,0.79917,0.035461,0.977272,-1.952258,-2.582135
-3.538462,-2.670807,-6.309819,-6.36445,-5.810481,-3.598482
-1.495215,1.052967,-4.578131,-2.794097,-4.151052,0.056838
-0.263105,-0.02105,1.070579,-1.235403,-0.210526,-0.445921
0.872565,-0.757975,-0.235386,1.74456,1.466747,0.831645
-0.040233,-0.604646,-0.511207,2.719785,0.90099,-0.069322
1.630107,0.309498,1.699605,0.647056,0.098126,0.075033
1.881188,2.819449,4.897007,2.76485,-0.392118,1.520746
2.603249,1.531457,2.482401,2.494723,3.533117,1.996823
-0.438764,-1.895638,8.604483,-1.703801,-1.644487,-1.975491
-0.708948,-0.228548,1.331558,1.885714,1.06311,0.641106
1.601698,0.874636,3.547963,4.59899,2.47681,0.961072
-2.792023,-2.260528,0.253807,-1.172475,-1.586413,-1.613058
0.3517,1.48907,0.696203,0.198937,1.346482,0.503283
1.44081,0.686785,0.219987,0.200347,1.113398,1.140241
-1.535509,0.155023,-0.658514,0.014411,-0.138799,-0.584266
-0.818713,-0.227015,-0.647096,-0.488086,-0.926612,-1.053997
3.341195,3.971455,4.432398,4.799826,2.712308,3.478709
0.70369,0.21884,0.580153,0.202059,0.118376,-0.362451
-1.133144,0.744417,-0.880389,-0.468796,-0.336517,-1.066966
-0.61127,1.487685,-0.306279,-0.406933,-1.085965,-0.187263
-1.921968,-1.106689,-0.645161,-2.145565,-2.454101,-2.385582
1.214972,-0.82458,-1.824366,-0.451315,0.189161,0.102413
2.303969,0.089082,-0.062992,-0.141006,1.491551,1.664962
-1.495079,0.049446,-0.15758,-0.09652,-0.176728,0.931887
1.959654,1.077394,1.704545,1.910794,1.947447,1.73457
0.18843,0.254254,0.248293,0.660101,0.438717,0.720931
0.789919,2.009364,-0.495356,0.636587,0.709801,0.043986
1.418175,1.329126,2.986932,-0.476587,1.364417,0.904646
0.570377,-0.160423,-0.845921,-2.582409,-1.034052,0.147882
-2.140505,0.113422,3.016453,-1.315601,0.387318,-0.404757
0.691718,-0.009441,0.29577,0.344153,0.358905,0.893554
0.3899,0.7648,-0.176939,1.173328,0.357622,-0.276845
-0.184945,-0.552849,1.713442,1.632529,0.258352,-0.32761
0.444691,-0.433431,0.145222,2.33836,0.453172,-0.359047
-1.235934,-0.454244,1.015081,-0.528347,0.566121,-0.206666
2.185282,2.367145,1.607809,2.41261,2.154983,1.674012
0.621459,1.745914,1.045493,0.813323,-1.239883,0.319889
0.326975,-0.520263,-0.363535,-0.843508,-0.523104,-0.70802
0.615607,0.917515,1.459444,0.818678,1.717791,0.887403
-0.251934,1.027366,-0.968188,-0.887218,-3.024298,-0.591162
-1.569547,-1.178906,-0.139665,-1.188489,-0.293203,-0.856075
1.026393,1.047263,0.13986,2.719487,1.327749,1.252356
-1.197388,-2.180966,-1.03352,-1.768868,-0.06156,-1.035062
-0.073448,0.110558,0.649167,0.535989,-2.648715,-0.085513
-0.202132,0.331309,0.616938,0.22368,-1.482419,-0.254125
0.626036,1.302513,-0.111483,1.214908,1.486375,0.895002
1.280878,1.44875,2.511161,1.931462,-0.090408,0.99304
0.018067,0.053552,0.272183,0.96451,0.298616,0.45083
0.523844,-2.007136,0.787188,0.828031,-1.082642,0.59454
1.455526,-2.157487,-0.430918,1.511448,0.738781,0.984615
-0.123982,-0.530331,-1.785231,-1.172582,1.665912,-1.451097
-1.418691,0.205781,0.385569,0.810639,0.115772,-0.171337
0.341788,-1.082797,-0.109739,-0.314381,0.907312,0.655552
-7.171029,-0.273662,-0.38451,-1.664025,-2.538787,-5.414103
0.637312,-0.567752,0.496278,0.918614,-0.416064,0.601814
-1.285742,-0.694709,0.082305,-1.488342,-1.217075,-2.2689
-0.972006,-6.257786,2.275219,-1.671314,0.119529,-0.539035
-2.041618,-3.056635,-2.975074,-0.753417,7.199927,-2.273168
-0.06012,-1.149425,-1.850829,9.566445,0.728176,0.399966
1.483858,-0.106678,1.322826,3.678042,0.84198,0.922473
-1.639992,1.644596,-1.194444,-1.832273,-0.961457,-0.835655
0.180796,-1.040134,-2.2772,-0.062563,0.53649,0.413585
0.140365,-0.40344,0.604143,-1.760322,-0.211757,0.469517
0.901081,-0.557701,1.029454,2.254624,1.426025,1.46493
-0.635047,0.075496,-0.141523,0.860598,-0.209223,0.544692
1.897344,0.678952,1.927438,3.430673,1.056692,1.405785
0.0588,-0.974095,0.278087,1.445091,-0.813278,-1.194244
0.901077,-2.345692,-1.358846,0.658974,0.635877,-0.33947
-0.834789,0.199247,15.209446,-1.115708,-0.390755,-0.445012
1.468285,3.711887,2.95266,0.104237,-0.951507,0.75466
